,ID,Entity,Category,Group,Original_output,Original_top_token,Mis_Knowledge_Key,Parametric_ans,src_start,dst_start,num_layers,New_Answer,TopDecodedTokenID,TopDecodedToken,Pred
180,34,Henry Cavill,Career_error,VisTxtCont,Pilot.,Pilot,mis_knowledge2,actor,0,0,18,Unknown.,41387,Unknown,INCORRECT
181,35,Benedict Cumberbatch,location_error,VisTxtCont,Irish,Irish,mis_knowledge1,British,0,0,18,The entity's nationality cannot,818,The,INCORRECT
182,35,Benedict Cumberbatch,location_error,VisTxtCont,Scottish,Scottish,mis_knowledge2,British,0,0,18,The entity's nationality cannot,818,The,INCORRECT
183,35,Benedict Cumberbatch,Career_error,VisTxtCont,Chef,Chef,mis_knowledge1,actor,0,0,18,Unknown.,41387,Unknown,INCORRECT
184,35,Benedict Cumberbatch,Career_error,VisTxtCont,Architect,Architect,mis_knowledge2,actor,0,0,18,Unknown.,41387,Unknown,INCORRECT
185,36,Keanu Reeves,Temporal_error,VisTxtCont,1965,1,mis_knowledge1,1964,0,0,18,This query cannot be answered as,2094,This,INCORRECT
186,36,Keanu Reeves,Temporal_error,VisTxtCont,1963,1,mis_knowledge2,1964,0,0,18,This query cannot be answered as,2094,This,INCORRECT
187,36,Keanu Reeves,Career_error,VisTxtCont,Chef,Chef,mis_knowledge1,actor,0,0,18,Unknown.,41387,Unknown,INCORRECT
188,36,Keanu Reeves,Career_error,VisTxtCont,Pilot.,Pilot,mis_knowledge2,actor,0,0,18,Unknown.,41387,Unknown,INCORRECT
189,37,Ryan Reynolds,Temporal_error,VisTxtCont,1975,1,mis_knowledge1,1976,0,0,18,Not enough information to answer.,4348,Not,INCORRECT
190,37,Ryan Reynolds,Temporal_error,VisTxtCont,1977,1,mis_knowledge2,1976,0,0,18,Not enough information to answer.,4348,Not,INCORRECT
191,37,Ryan Reynolds,location_error,VisTxtCont,American.,American,mis_knowledge1,Canadian,0,0,18,Not specified.,4348,Not,INCORRECT
192,37,Ryan Reynolds,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,Canadian,0,0,18,Not specified.,4348,Not,INCORRECT
193,37,Ryan Reynolds,Career_error,VisTxtCont,Chef and producer.,Chef,mis_knowledge1,actor and producer,0,0,18,Unknown.,41387,Unknown,INCORRECT
194,37,Ryan Reynolds,Career_error,VisTxtCont,Architect and producer.,Architect,mis_knowledge2,actor and producer,0,0,18,Unknown.,41387,Unknown,INCORRECT
195,38,Hugh Jackman,Temporal_error,VisTxtCont,1969,1,mis_knowledge1,1968,0,0,18,This query cannot be answered.,2094,This,INCORRECT
196,38,Hugh Jackman,Temporal_error,VisTxtCont,1967,1,mis_knowledge2,1968,0,0,18,This query cannot be answered.,2094,This,INCORRECT
197,38,Hugh Jackman,location_error,VisTxtCont,New Zealander.,New,mis_knowledge1,Australian,0,0,18,Not specified.,4348,Not,INCORRECT
198,38,Hugh Jackman,location_error,VisTxtCont,British,British,mis_knowledge2,Australian,0,0,18,Not specified.,4348,Not,INCORRECT
199,38,Hugh Jackman,Career_error,VisTxtCont,"Chef, singer, producer.",Chef,mis_knowledge1,"actor, singer, and producer",0,0,18,Assistant.,74314,Assistant,INCORRECT
200,38,Hugh Jackman,Career_error,VisCont_TxtParam,"Actor, producer, architect.",Actor,mis_knowledge2,"actor, singer, and producer",0,0,18,Assistant.,74314,Assistant,INCORRECT
201,39,Priyanka Chopra,Temporal_error,VisTxtCont,1981,1,mis_knowledge1,1982,0,0,18,Unknown.,41387,Unknown,INCORRECT
202,39,Priyanka Chopra,Temporal_error,VisTxtCont,1983,1,mis_knowledge2,1982,0,0,18,Unknown.,41387,Unknown,INCORRECT
203,39,Priyanka Chopra,location_error,VisTxtCont,Pakistani,Pak,mis_knowledge1,Indian,0,0,18,Not specified.,4348,Not,INCORRECT
204,39,Priyanka Chopra,location_error,VisTxtCont,Bangladeshi,Bang,mis_knowledge2,Indian,0,0,18,Not specified.,4348,Not,INCORRECT
205,39,Priyanka Chopra,Career_error,VisTxtCont,"Chef, producer, Miss World",Chef,mis_knowledge1,"actress, producer, and former Miss World",0,0,18,Unknown.,41387,Unknown,INCORRECT
206,39,Priyanka Chopra,Career_error,VisTxtCont,"Architect, producer, Miss World",Architect,mis_knowledge2,"actress, producer, and former Miss World",0,0,18,Unknown.,41387,Unknown,INCORRECT
207,40,Nicki Minaj,Temporal_error,VisTxtCont,1981,1,mis_knowledge1,1982,0,0,18,Not enough information to answer.,4348,Not,INCORRECT
208,40,Nicki Minaj,Temporal_error,VisTxtCont,1983,1,mis_knowledge2,1982,0,0,18,Not enough information to answer.,4348,Not,INCORRECT
209,40,Nicki Minaj,Career_error,VisTxtCont,"Novelist, rapper",Nov,mis_knowledge1,"rapper, singer, and songwriter",0,0,18,Assistant.,74314,Assistant,INCORRECT
210,40,Nicki Minaj,Career_error,VisTxtCont,Chef,Chef,mis_knowledge2,"rapper, singer, and songwriter",0,0,18,Assistant.,74314,Assistant,INCORRECT
211,41,Cardi B,Temporal_error,VisTxtCont,1991,1,mis_knowledge1,1992,0,0,18,Unknown.,41387,Unknown,INCORRECT
212,41,Cardi B,Temporal_error,VisTxtCont,1993,1,mis_knowledge2,1992,0,0,18,Unknown.,41387,Unknown,INCORRECT
213,41,Cardi B,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,18,Unknown.,41387,Unknown,INCORRECT
214,41,Cardi B,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,18,Unknown.,41387,Unknown,INCORRECT
215,42,Post Malone,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,18,Unknown.,41387,Unknown,INCORRECT
216,42,Post Malone,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,18,Unknown.,41387,Unknown,INCORRECT
217,42,Post Malone,Career_error,VisTxtCont,"Rapper, songwriter, chef",R,mis_knowledge1,"singer, rapper, and songwriter",0,0,18,Assistant.,74314,Assistant,INCORRECT
218,42,Post Malone,Career_error,VisTxtCont,"Singer, songwriter, architect.",Singer,mis_knowledge2,"singer, rapper, and songwriter",0,0,18,Assistant.,74314,Assistant,INCORRECT
219,43,Ed Sheeran,Temporal_error,VisTxtCont,1990,1,mis_knowledge1,1991,0,0,18,Not enough information to answer.,4348,Not,INCORRECT
220,43,Ed Sheeran,Temporal_error,VisTxtCont,1992,1,mis_knowledge2,1991,0,0,18,Not enough information to answer.,4348,Not,INCORRECT
221,43,Ed Sheeran,location_error,VisTxtCont,Irish,Irish,mis_knowledge1,British,0,0,18,Cannot be determined.,58686,Cannot,INCORRECT
222,43,Ed Sheeran,location_error,VisTxtCont,Scottish,Scottish,mis_knowledge2,British,0,0,18,Cannot be determined.,58686,Cannot,INCORRECT
223,43,Ed Sheeran,Career_error,VisTxtCont,Professional footballer,Professional,mis_knowledge1,singer-songwriter,0,0,18,Unknown.,41387,Unknown,INCORRECT
224,43,Ed Sheeran,Career_error,VisTxtCont,Software engineer.,Software,mis_knowledge2,singer-songwriter,0,0,18,Unknown.,41387,Unknown,INCORRECT
225,44,Bruno Mars,Temporal_error,VisTxtCont,1984,1,mis_knowledge1,1985,0,0,18,This query cannot be answered from,2094,This,INCORRECT
226,44,Bruno Mars,Temporal_error,VisTxtCont,1986,1,mis_knowledge2,1985,0,0,18,This query cannot be answered from,2094,This,INCORRECT
227,44,Bruno Mars,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,18,Not provided.,4348,Not,INCORRECT
228,44,Bruno Mars,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,18,Not provided.,4348,Not,INCORRECT
229,44,Bruno Mars,Career_error,VisTxtCont,"Songwriter, producer, chef.",Song,mis_knowledge1,"singer, songwriter, and record producer",0,0,18,Assistant.,74314,Assistant,INCORRECT
230,44,Bruno Mars,Career_error,VisTxtCont,"Singer, producer, architect",Singer,mis_knowledge2,"singer, songwriter, and record producer",0,0,18,Assistant.,74314,Assistant,INCORRECT
231,45,Adele,Temporal_error,VisTxtCont,1989,1,mis_knowledge1,1988,0,0,18,This query cannot be answered.,2094,This,INCORRECT
232,45,Adele,Temporal_error,VisTxtCont,1987,1,mis_knowledge2,1988,0,0,18,This query cannot be answered.,2094,This,INCORRECT
233,45,Adele,location_error,VisTxtCont,Irish,Irish,mis_knowledge1,British,0,0,18,Not enough information to answer.,4348,Not,INCORRECT
234,45,Adele,location_error,VisTxtCont,Scottish,Scottish,mis_knowledge2,British,0,0,18,Not enough information to answer.,4348,Not,INCORRECT
235,45,Adele,Career_error,VisParam_TxtCont,"Singer, songwriter",Singer,mis_knowledge1,singer-songwriter,0,0,18,Assistant.,74314,Assistant,INCORRECT
236,45,Adele,Career_error,VisParam_TxtCont,Singer.,Singer,mis_knowledge2,singer-songwriter,0,0,18,Assistant.,74314,Assistant,INCORRECT
237,46,Harry Styles,Temporal_error,VisTxtCont,1995,1,mis_knowledge1,1994,0,0,18,1963,236770,1,INCORRECT
238,46,Harry Styles,Temporal_error,VisTxtCont,1993,1,mis_knowledge2,1994,0,0,18,1963,236770,1,INCORRECT
239,46,Harry Styles,location_error,VisTxtCont,Irish,Irish,mis_knowledge1,British,0,0,18,French,42150,French,INCORRECT
240,46,Harry Styles,location_error,VisTxtCont,Welsh,Wel,mis_knowledge2,British,0,0,18,French,42150,French,INCORRECT
241,46,Harry Styles,Career_error,VisTxtCont,"Chef, songwriter, actor",Chef,mis_knowledge1,"singer, songwriter, and actor",0,0,18,Chef.,85809,Chef,INCORRECT
242,46,Harry Styles,Career_error,VisTxtCont,"Singer, actor, architect.",Singer,mis_knowledge2,"singer, songwriter, and actor",0,0,18,Chef.,85809,Chef,INCORRECT
243,47,Shawn Mendes,location_error,VisTxtCont,American.,American,mis_knowledge1,Canadian,0,0,18,Not specified.,4348,Not,INCORRECT
244,47,Shawn Mendes,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,Canadian,0,0,18,Not specified.,4348,Not,INCORRECT
245,47,Shawn Mendes,Career_error,VisTxtCont,Professional athlete,Professional,mis_knowledge1,singer-songwriter and musician,0,0,18,Assistant.,74314,Assistant,INCORRECT
246,47,Shawn Mendes,Career_error,VisTxtCont,Software engineer.,Software,mis_knowledge2,singer-songwriter and musician,0,0,18,Assistant.,74314,Assistant,INCORRECT
247,48,Billie Eilish,Temporal_error,VisTxtCont,2000,2,mis_knowledge1,2001,0,0,18,I am unable to answer the,236777,I,INCORRECT
248,48,Billie Eilish,Temporal_error,VisTxtCont,2002,2,mis_knowledge2,2001,0,0,18,I am unable to answer the,236777,I,INCORRECT
249,48,Billie Eilish,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,18,Not specified.,4348,Not,INCORRECT
250,48,Billie Eilish,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,18,Not specified.,4348,Not,INCORRECT
251,48,Billie Eilish,Career_error,VisTxtCont,Professional dancer,Professional,mis_knowledge1,singer-songwriter,0,0,18,Assistant.,74314,Assistant,INCORRECT
252,48,Billie Eilish,Career_error,VisTxtCont,Novelist.,Nov,mis_knowledge2,singer-songwriter,0,0,18,Assistant.,74314,Assistant,INCORRECT
253,49,Serena Williams,Temporal_error,VisTxtCont,1982,1,mis_knowledge1,1981,0,0,18,Unknown.,41387,Unknown,INCORRECT
254,49,Serena Williams,Temporal_error,VisTxtCont,1980,1,mis_knowledge2,1981,0,0,18,Unknown.,41387,Unknown,INCORRECT
255,49,Serena Williams,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,18,Unknown.,41387,Unknown,INCORRECT
256,49,Serena Williams,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,18,Unknown.,41387,Unknown,INCORRECT
257,49,Serena Williams,Career_error,VisParam_TxtCont,Tennis player,Tennis,mis_knowledge1,professional tennis player,0,0,18,Assistant.,74314,Assistant,INCORRECT
258,49,Serena Williams,Career_error,VisParam_TxtCont,Professional tennis player,Professional,mis_knowledge2,professional tennis player,0,0,18,Assistant.,74314,Assistant,INCORRECT
259,50,Roger Federer,Temporal_error,VisTxtCont,1982,1,mis_knowledge1,1981,0,0,18,Not enough information to answer.,4348,Not,INCORRECT
260,50,Roger Federer,Temporal_error,VisTxtCont,1980,1,mis_knowledge2,1981,0,0,18,Not enough information to answer.,4348,Not,INCORRECT
261,50,Roger Federer,location_error,VisTxtCont,German,German,mis_knowledge1,Swiss,0,0,18,Not specified.,4348,Not,INCORRECT
262,50,Roger Federer,location_error,VisParam_TxtCont,Swiss,Swiss,mis_knowledge2,Swiss,0,0,18,Not specified.,4348,Not,INCORRECT
263,50,Roger Federer,Career_error,VisParam_TxtCont,Tennis player,Tennis,mis_knowledge1,retired professional tennis player,0,0,18,Assistant.,74314,Assistant,INCORRECT
264,50,Roger Federer,Career_error,VisParam_TxtCont,Retired tennis player,Retired,mis_knowledge2,retired professional tennis player,0,0,18,Assistant.,74314,Assistant,INCORRECT
265,51,Novak Djokovic,Temporal_error,VisTxtCont,1986,1,mis_knowledge1,1987,0,0,18,1963,236770,1,INCORRECT
266,51,Novak Djokovic,Temporal_error,VisTxtCont,1988,1,mis_knowledge2,1987,0,0,18,1963,236770,1,INCORRECT
267,51,Novak Djokovic,location_error,VisTxtCont,Montenegrin,Mont,mis_knowledge1,Serbian,0,0,18,Cannot determine.,58686,Cannot,INCORRECT
268,51,Novak Djokovic,location_error,VisTxtCont,Croatian,Croatian,mis_knowledge2,Serbian,0,0,18,Cannot determine.,58686,Cannot,INCORRECT
269,51,Novak Djokovic,Career_error,VisParam_TxtCont,Tennis player,Tennis,mis_knowledge1,professional tennis player,0,0,18,Assistant.,74314,Assistant,INCORRECT
270,51,Novak Djokovic,Career_error,VisParam_TxtCont,Professional tennis player,Professional,mis_knowledge2,professional tennis player,0,0,18,Assistant.,74314,Assistant,INCORRECT
271,52,Kobe Bryant,Temporal_error,VisTxtCont,1979,1,mis_knowledge1,1978,0,0,18,Not applicable.,4348,Not,INCORRECT
272,52,Kobe Bryant,Temporal_error,VisTxtCont,1977,1,mis_knowledge2,1978,0,0,18,Not applicable.,4348,Not,INCORRECT
273,52,Kobe Bryant,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,18,Unknown.,41387,Unknown,INCORRECT
274,52,Kobe Bryant,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,18,Unknown.,41387,Unknown,INCORRECT
275,52,Kobe Bryant,Career_error,VisTxtParam,Basketball player,Basketball,mis_knowledge1,former professional basketball player,0,0,18,Unknown.,41387,Unknown,INCORRECT
276,52,Kobe Bryant,Career_error,VisParam_TxtCont,Basketball player,Basketball,mis_knowledge2,former professional basketball player,0,0,18,Unknown.,41387,Unknown,INCORRECT
277,53,Stephen Curry,Temporal_error,VisTxtCont,1989,1,mis_knowledge1,1988,0,0,18,This query cannot be answered.,2094,This,INCORRECT
278,53,Stephen Curry,Temporal_error,VisTxtCont,1987,1,mis_knowledge2,1988,0,0,18,This query cannot be answered.,2094,This,INCORRECT
279,53,Stephen Curry,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,18,Cannot determine.,58686,Cannot,INCORRECT
280,53,Stephen Curry,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,18,Cannot determine.,58686,Cannot,INCORRECT
281,53,Stephen Curry,Career_error,VisParam_TxtCont,Professional basketball player,Professional,mis_knowledge1,professional basketball player,0,0,18,Assistant.,74314,Assistant,INCORRECT
282,53,Stephen Curry,Career_error,VisParam_TxtCont,Professional basketball player,Professional,mis_knowledge2,professional basketball player,0,0,18,Assistant.,74314,Assistant,INCORRECT
283,54,Usain Bolt,Temporal_error,VisTxtCont,1985,1,mis_knowledge1,1986,0,0,18,1945,236770,1,INCORRECT
284,54,Usain Bolt,Temporal_error,VisTxtCont,1987,1,mis_knowledge2,1986,0,0,18,1945,236770,1,INCORRECT
285,54,Usain Bolt,location_error,VisParam_TxtCont,Jamaican,Jama,mis_knowledge1,Jamaican,0,0,18,Italian,64835,Italian,INCORRECT
286,54,Usain Bolt,location_error,VisTxtParam,Jamaican,Jama,mis_knowledge2,Jamaican,0,0,18,Italian,64835,Italian,INCORRECT
287,54,Usain Bolt,Career_error,VisTxtCont,Retired footballer,Retired,mis_knowledge1,retired sprinter,0,0,18,Chef,85809,Chef,INCORRECT
288,54,Usain Bolt,Career_error,VisParam_TxtCont,Retired sprinter,Retired,mis_knowledge2,retired sprinter,0,0,18,Chef,85809,Chef,INCORRECT
289,55,Simone Biles,Temporal_error,VisTxtCont,1996,1,mis_knowledge1,1997,0,0,18,1961,236770,1,INCORRECT
290,55,Simone Biles,Temporal_error,VisTxtCont,1998,1,mis_knowledge2,1997,0,0,18,1961,236770,1,INCORRECT
291,55,Simone Biles,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,18,Not provided.,4348,Not,INCORRECT
292,55,Simone Biles,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,18,Not provided.,4348,Not,INCORRECT
293,55,Simone Biles,Career_error,VisTxtParam,Gymnast,Gym,mis_knowledge1,gymnast,0,0,18,Assistant.,74314,Assistant,INCORRECT
294,55,Simone Biles,Career_error,VisParam_TxtCont,Gymnast,Gym,mis_knowledge2,gymnast,0,0,18,Assistant.,74314,Assistant,INCORRECT
295,56,Lewis Hamilton,Temporal_error,VisTxtCont,1984,1,mis_knowledge1,1985,0,0,18,1948,236770,1,INCORRECT
296,56,Lewis Hamilton,Temporal_error,VisTxtCont,1986,1,mis_knowledge2,1985,0,0,18,1948,236770,1,INCORRECT
297,56,Lewis Hamilton,location_error,VisParam_TxtCont,British,British,mis_knowledge1,British,0,0,18,German.,51423,German,INCORRECT
298,56,Lewis Hamilton,location_error,VisParam_TxtCont,British,British,mis_knowledge2,British,0,0,18,German.,51423,German,INCORRECT
299,56,Lewis Hamilton,Career_error,VisTxtCont,Professional golfer,Professional,mis_knowledge1,Formula 1 racing driver,0,0,18,Assistant: Musician.,74314,Assistant,INCORRECT
300,56,Lewis Hamilton,Career_error,VisParam_TxtCont,Race car driver,Race,mis_knowledge2,Formula 1 racing driver,0,0,18,Assistant: Musician.,74314,Assistant,INCORRECT
301,57,Virat Kohli,Temporal_error,VisTxtCont,1989,1,mis_knowledge1,1988,0,0,18,1963,236770,1,INCORRECT
302,57,Virat Kohli,Temporal_error,VisTxtCont,1987,1,mis_knowledge2,1988,0,0,18,1963,236770,1,INCORRECT
303,57,Virat Kohli,location_error,VisTxtCont,Pakistani,Pak,mis_knowledge1,Indian,0,0,18,British,53485,British,INCORRECT
304,57,Virat Kohli,location_error,VisTxtCont,Bangladeshi,Bang,mis_knowledge2,Indian,0,0,18,British,53485,British,INCORRECT
305,57,Virat Kohli,Career_error,VisParam_TxtCont,Cricketer,C,mis_knowledge1,cricketer,0,0,18,Here's the,74314,Assistant,INCORRECT
306,57,Virat Kohli,Career_error,VisTxtCont,Chef,Chef,mis_knowledge2,cricketer,0,0,18,Here's the,74314,Assistant,INCORRECT
307,58,Elon Musk,Temporal_error,VisTxtCont,1970,1,mis_knowledge1,1971,0,0,18,This question cannot be answered.,2094,This,INCORRECT
308,58,Elon Musk,Temporal_error,VisTxtCont,1972,1,mis_knowledge2,1971,0,0,18,This question cannot be answered.,2094,This,INCORRECT
309,58,Elon Musk,location_error,VisTxtCont,South African-British-American,South,mis_knowledge1,South African-Canadian-American,0,0,18,Cannot determine.,58686,Cannot,INCORRECT
310,58,Elon Musk,location_error,VisTxtCont,Zimbabwean-Canadian-American,Zimbabwe,mis_knowledge2,South African-Canadian-American,0,0,18,Cannot determine.,58686,Cannot,INCORRECT
311,58,Elon Musk,Career_error,VisTxtCont,Professional chef.,Professional,mis_knowledge1,"business magnate, investor, and engineer",0,0,18,Unknown.,41387,Unknown,INCORRECT
312,58,Elon Musk,Career_error,VisTxtCont,Ballet dancer,Bal,mis_knowledge2,"business magnate, investor, and engineer",0,0,18,Unknown.,41387,Unknown,INCORRECT
313,59,Jeff Bezos,Temporal_error,VisTxtCont,1965,1,mis_knowledge1,1964,0,0,18,This question cannot be answered from,2094,This,INCORRECT
314,59,Jeff Bezos,Temporal_error,VisTxtCont,1963,1,mis_knowledge2,1964,0,0,18,This question cannot be answered from,2094,This,INCORRECT
315,59,Jeff Bezos,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,18,Not provided.,4348,Not,INCORRECT
316,59,Jeff Bezos,location_error,VisTxtCont,Mexican.,Mexican,mis_knowledge2,American,0,0,18,Not provided.,4348,Not,INCORRECT
317,59,Jeff Bezos,Career_error,VisParam_TxtCont,Founder of Amazon,Founder,mis_knowledge1,entrepreneur and founder of Amazon,0,0,18,Assistant.,74314,Assistant,INCORRECT
318,59,Jeff Bezos,Career_error,VisParam_TxtCont,Founder of Amazon,Founder,mis_knowledge2,entrepreneur and founder of Amazon,0,0,18,Assistant.,74314,Assistant,INCORRECT
319,60,Jack Ma,Temporal_error,VisTxtCont,1965,1,mis_knowledge1,1964,0,0,18,Unknown.,41387,Unknown,INCORRECT
320,60,Jack Ma,Temporal_error,VisTxtCont,1963,1,mis_knowledge2,1964,0,0,18,Unknown.,41387,Unknown,INCORRECT
321,60,Jack Ma,location_error,VisTxtCont,Japanese.,Japanese,mis_knowledge1,Chinese,0,0,18,Unknown.,41387,Unknown,INCORRECT
322,60,Jack Ma,location_error,VisTxtCont,Korean,Korean,mis_knowledge2,Chinese,0,0,18,Unknown.,41387,Unknown,INCORRECT
323,60,Jack Ma,Career_error,VisTxtCont,Professional golfer,Professional,mis_knowledge1,"[business magnate, investor, and philanthropist]",0,0,18,Unknown.,41387,Unknown,INCORRECT
324,60,Jack Ma,Career_error,VisTxtCont,Chef,Chef,mis_knowledge2,"[business magnate, investor, and philanthropist]",0,0,18,Unknown.,41387,Unknown,INCORRECT
325,61,Tim Cook,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,18,Not specified.,4348,Not,INCORRECT
326,61,Tim Cook,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,18,Not specified.,4348,Not,INCORRECT
327,61,Tim Cook,Career_error,VisTxtParam,CEO of Apple,CEO,mis_knowledge1,business executive and CEO of Apple Inc,0,0,18,Assistant.,74314,Assistant,INCORRECT
328,61,Tim Cook,Career_error,VisParam_TxtCont,CEO,CEO,mis_knowledge2,business executive and CEO of Apple Inc,0,0,18,Assistant.,74314,Assistant,INCORRECT
329,62,Satya Nadella,location_error,VisTxtCont,Pakistani-American,Pak,mis_knowledge1,Indian-American,0,0,18,Unknown.,41387,Unknown,INCORRECT
330,62,Satya Nadella,location_error,VisTxtCont,Bangladeshi-American,Bang,mis_knowledge2,Indian-American,0,0,18,Unknown.,41387,Unknown,INCORRECT
331,62,Satya Nadella,Career_error,VisTxtParam,Business executive,Business,mis_knowledge1,business executive and the CEO of Microsoft,0,0,18,Unknown.,41387,Unknown,INCORRECT
332,62,Satya Nadella,Career_error,VisParam_TxtCont,Business executive,Business,mis_knowledge2,business executive and the CEO of Microsoft,0,0,18,Unknown.,41387,Unknown,INCORRECT
333,63,Michelle Obama,Temporal_error,VisTxtCont,1965,1,mis_knowledge1,1964,0,0,18,Not enough information to answer.,4348,Not,INCORRECT
334,63,Michelle Obama,Temporal_error,VisTxtCont,1963,1,mis_knowledge2,1964,0,0,18,Not enough information to answer.,4348,Not,INCORRECT
335,63,Michelle Obama,location_error,VisCont_TxtParam,Canadian.,Canadian,mis_knowledge1,American,0,0,18,Unknown.,41387,Unknown,INCORRECT
336,63,Michelle Obama,location_error,VisTxtParam,American.,American,mis_knowledge2,American,0,0,18,Unknown.,41387,Unknown,INCORRECT
337,64,Donald Trump,Temporal_error,VisTxtCont,1945,1,mis_knowledge1,1946,0,0,18,Not enough information to answer.,4348,Not,INCORRECT
338,64,Donald Trump,Temporal_error,VisTxtCont,1947,1,mis_knowledge2,1946,0,0,18,Not enough information to answer.,4348,Not,INCORRECT
339,64,Donald Trump,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,18,Unknown.,41387,Unknown,INCORRECT
340,64,Donald Trump,location_error,VisParam_TxtCont,American.,American,mis_knowledge2,American,0,0,18,Unknown.,41387,Unknown,INCORRECT
341,65,Justin Trudeau,location_error,VisTxtParam,Canadian,Canadian,mis_knowledge1,Canadian,0,0,18,Cannot determine.,58686,Cannot,INCORRECT
342,65,Justin Trudeau,location_error,VisTxtCont,French,French,mis_knowledge2,Canadian,0,0,18,Cannot determine.,58686,Cannot,INCORRECT
343,65,Justin Trudeau,Career_error,VisTxtCont,President of Canada,President,mis_knowledge1,Prime Minister of Canada,0,0,18,Writer.,16726,Writer,INCORRECT
344,65,Justin Trudeau,Career_error,VisCont_TxtParam,Mayor of Ottawa,Mayor,mis_knowledge2,Prime Minister of Canada,0,0,18,Writer.,16726,Writer,INCORRECT
345,66,Angela Merkel,Temporal_error,VisTxtCont,1955,1,mis_knowledge1,1954,0,0,18,Unknown.,41387,Unknown,INCORRECT
346,66,Angela Merkel,Temporal_error,VisTxtCont,1953,1,mis_knowledge2,1954,0,0,18,Unknown.,41387,Unknown,INCORRECT
347,66,Angela Merkel,location_error,VisTxtParam,German,German,mis_knowledge1,German,0,0,18,Unknown.,41387,Unknown,INCORRECT
348,66,Angela Merkel,location_error,VisTxtCont,Swiss.,Swiss,mis_knowledge2,German,0,0,18,Unknown.,41387,Unknown,INCORRECT
349,66,Angela Merkel,Career_error,VisTxtCont,"Scientist, Chancellor",Scient,mis_knowledge1,politician and former Chancellor of Germany,0,0,18,Helpful assistant.,28368,Help,INCORRECT
350,66,Angela Merkel,Career_error,VisTxtCont,"Teacher, Chancellor",Teacher,mis_knowledge2,politician and former Chancellor of Germany,0,0,18,Helpful assistant.,28368,Help,INCORRECT
351,67,Elon Musk,Temporal_error,VisTxtCont,1970,1,mis_knowledge1,1971,0,0,18,This question cannot be answered.,2094,This,INCORRECT
352,67,Elon Musk,Temporal_error,VisTxtCont,1972,1,mis_knowledge2,1971,0,0,18,This question cannot be answered.,2094,This,INCORRECT
353,67,Elon Musk,location_error,VisTxtCont,South African-British-American,South,mis_knowledge1,South African-Canadian-American,0,0,18,Cannot determine.,58686,Cannot,INCORRECT
354,67,Elon Musk,location_error,VisTxtCont,Zimbabwean-Canadian-American,Zimbabwe,mis_knowledge2,South African-Canadian-American,0,0,18,Cannot determine.,58686,Cannot,INCORRECT
355,67,Elon Musk,Career_error,VisTxtCont,Professional chef.,Professional,mis_knowledge1,"business magnate, investor, and engineer",0,0,18,Unknown.,41387,Unknown,INCORRECT
356,67,Elon Musk,Career_error,VisTxtCont,Ballet dancer,Bal,mis_knowledge2,"business magnate, investor, and engineer",0,0,18,Unknown.,41387,Unknown,INCORRECT
357,68,Malala Yousafzai,Temporal_error,VisTxtCont,1996,1,mis_knowledge1,1997,0,0,18,Not enough information to answer.,4348,Not,INCORRECT
358,68,Malala Yousafzai,Temporal_error,VisTxtCont,1998,1,mis_knowledge2,1997,0,0,18,Not enough information to answer.,4348,Not,INCORRECT
359,68,Malala Yousafzai,location_error,VisTxtCont,Afghan,Afghan,mis_knowledge1,Pakistani,0,0,18,Not specified.,4348,Not,INCORRECT
360,68,Malala Yousafzai,location_error,VisTxtCont,Indian,Indian,mis_knowledge2,Pakistani,0,0,18,Not specified.,4348,Not,INCORRECT
361,68,Malala Yousafzai,Career_error,VisTxtCont,Professional athlete,Professional,mis_knowledge1,activist for female education and the youngest Nobel Prize laureate,0,0,18,Assistant.,74314,Assistant,INCORRECT
