,ID,Entity,Category,Query,Group,Original_output,Original_top_token,Mis_Knowledge_Key,Parametric_ans,Contextual_ans,dst_start,k,ablated_layers,ablate_component,ablate_scope,New_Answer,TopDecodedTokenID,TopDecodedToken,pos_count,Pred
127,27,Daniel Radcliffe,location_error,What is the nationality of the entity?,VisTxtCont,Welsh.,Wel,mis_knowledge2,British,Welsh,0,1,0..1,mlp,positions,Welsh.,83516,Wel,888,CONTEXTUAL_ANS
128,27,Daniel Radcliffe,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge1,actor,chef,0,1,0..1,mlp,positions,Actor.,18870,Actor,888,PARAMETRIC_ANSWER
129,27,Daniel Radcliffe,Career_error,What is the occupation of the entity?,VisTxtCont,Software engineer.,Software,mis_knowledge2,actor,software engineer,0,1,0..1,mlp,positions,Software engineer.,19250,Software,888,CONTEXTUAL_ANS
130,28,Selena Gomez,Career_error,What is the occupation of the entity?,VisTxtCont,"Chef, actress, producer.",Chef,mis_knowledge1,"singer, actress, and producer",chef,0,1,0..1,mlp,positions,"Chef, actress, producer.",93903,Chef,1073,CONTEXTUAL_ANS
131,28,Selena Gomez,Career_error,What is the occupation of the entity?,VisTxtCont,"Singer, architect, producer.",S,mis_knowledge2,"singer, actress, and producer",architect,0,1,0..1,mlp,positions,"Singer, architect, producer",50,S,1073,CONTEXTUAL_ANS
132,29,Zendaya,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,999,CONTEXTUAL_ANS
133,29,Zendaya,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,Mexican.,51565,Mex,999,CONTEXTUAL_ANS
134,29,Zendaya,Career_error,What is the occupation of the entity?,VisParam_TxtCont,"Singer, actress, producer.",S,mis_knowledge1,"actress, singer, and producer",chef,0,1,0..1,mlp,positions,"Singer, actress, producer",50,S,999,PARAMETRIC_ANSWER
135,29,Zendaya,Career_error,What is the occupation of the entity?,VisTxtParam,Actress.,Act,mis_knowledge2,"actress, singer, and producer",architect,0,1,0..1,mlp,positions,Actress.,2414,Act,999,PARAMETRIC_ANSWER
136,30,Tom Holland,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,British,Irish,0,1,0..1,mlp,positions,Irish.,48113,Ir,925,CONTEXTUAL_ANS
137,30,Tom Holland,location_error,What is the nationality of the entity?,VisTxtCont,French.,French,mis_knowledge2,British,French,0,1,0..1,mlp,positions,French.,43197,French,925,CONTEXTUAL_ANS
138,30,Tom Holland,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge1,actor,chef,0,1,0..1,mlp,positions,Chef.,93903,Chef,925,CONTEXTUAL_ANS
139,30,Tom Holland,Career_error,What is the occupation of the entity?,VisTxtCont,Software engineer.,Software,mis_knowledge2,actor,software engineer,0,1,0..1,mlp,positions,Software engineer.,19250,Software,925,CONTEXTUAL_ANS
140,31,Chris Pratt,Temporal_error,What year was the entity born?,VisTxtCont,1978.,1,mis_knowledge1,1979,1978,0,1,0..1,mlp,positions,1978.,16,1,1073,CONTEXTUAL_ANS
141,31,Chris Pratt,Temporal_error,What year was the entity born?,VisTxtCont,1980.,1,mis_knowledge2,1979,1980,0,1,0..1,mlp,positions,1980,16,1,1073,CONTEXTUAL_ANS
142,31,Chris Pratt,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,1073,CONTEXTUAL_ANS
143,31,Chris Pratt,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,Mexican.,51565,Mex,1073,CONTEXTUAL_ANS
144,31,Chris Pratt,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,actor,chef,0,1,0..1,mlp,positions,Actor.,18870,Actor,1073,PARAMETRIC_ANSWER
145,31,Chris Pratt,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge2,actor,software engineer,0,1,0..1,mlp,positions,Actor.,18870,Actor,1073,PARAMETRIC_ANSWER
146,32,Jennifer Lawrence,Temporal_error,What year was the entity born?,VisTxtCont,1989.,1,mis_knowledge1,1990,1989,0,1,0..1,mlp,positions,1989.,16,1,962,CONTEXTUAL_ANS
147,32,Jennifer Lawrence,Temporal_error,What year was the entity born?,VisTxtCont,1991,1,mis_knowledge2,1990,1991,0,1,0..1,mlp,positions,1991,16,1,962,CONTEXTUAL_ANS
148,32,Jennifer Lawrence,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,962,CONTEXTUAL_ANS
149,32,Jennifer Lawrence,location_error,What is the nationality of the entity?,VisParam_TxtCont,American.,American,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,American.,28418,American,962,PARAMETRIC_ANSWER
150,32,Jennifer Lawrence,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress,chef,0,1,0..1,mlp,positions,Actress.,2414,Act,962,PARAMETRIC_ANSWER
151,32,Jennifer Lawrence,Career_error,What is the occupation of the entity?,VisTxtParam,Actress.,Act,mis_knowledge2,actress,pilot,0,1,0..1,mlp,positions,Actress.,2414,Act,962,PARAMETRIC_ANSWER
152,33,Gal Gadot,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Model and actress.,Model,mis_knowledge1,actress and model,chef,0,1,0..1,mlp,positions,Model and actress.,1712,Model,1110,PARAMETRIC_ANSWER
153,33,Gal Gadot,Career_error,What is the occupation of the entity?,VisTxtParam,Actress.,Act,mis_knowledge2,actress and model,architect,0,1,0..1,mlp,positions,Actress.,2414,Act,1110,PARAMETRIC_ANSWER
154,34,Henry Cavill,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,British,Irish,0,1,0..1,mlp,positions,Irish.,48113,Ir,777,CONTEXTUAL_ANS
155,34,Henry Cavill,location_error,What is the nationality of the entity?,VisTxtCont,French.,French,mis_knowledge2,British,French,0,1,0..1,mlp,positions,French.,43197,French,777,CONTEXTUAL_ANS
156,34,Henry Cavill,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge1,actor,chef,0,1,0..1,mlp,positions,Chef.,93903,Chef,777,CONTEXTUAL_ANS
157,34,Henry Cavill,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor,pilot,0,1,0..1,mlp,positions,Actor.,18870,Actor,777,PARAMETRIC_ANSWER
158,35,Benedict Cumberbatch,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,British,Irish,0,1,0..1,mlp,positions,Irish.,48113,Ir,925,CONTEXTUAL_ANS
159,35,Benedict Cumberbatch,location_error,What is the nationality of the entity?,VisTxtCont,Scottish.,Scott,mis_knowledge2,British,Scottish,0,1,0..1,mlp,positions,Scottish.,38220,Scott,925,CONTEXTUAL_ANS
160,35,Benedict Cumberbatch,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,actor,chef,0,1,0..1,mlp,positions,Actor.,18870,Actor,925,PARAMETRIC_ANSWER
161,35,Benedict Cumberbatch,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor,architect,0,1,0..1,mlp,positions,Actor.,18870,Actor,925,PARAMETRIC_ANSWER
162,36,Keanu Reeves,Temporal_error,What year was the entity born?,VisTxtCont,1965.,1,mis_knowledge1,1964,1965,0,1,0..1,mlp,positions,1965.,16,1,999,CONTEXTUAL_ANS
163,36,Keanu Reeves,Temporal_error,What year was the entity born?,VisTxtCont,1963.,1,mis_knowledge2,1964,1963,0,1,0..1,mlp,positions,1963.,16,1,999,CONTEXTUAL_ANS
164,36,Keanu Reeves,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,actor,chef,0,1,0..1,mlp,positions,Actor.,18870,Actor,999,PARAMETRIC_ANSWER
165,36,Keanu Reeves,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor,pilot,0,1,0..1,mlp,positions,Actor.,18870,Actor,999,PARAMETRIC_ANSWER
166,37,Ryan Reynolds,Temporal_error,What year was the entity born?,VisTxtCont,1975.,1,mis_knowledge1,1976,1975,0,1,0..1,mlp,positions,1975.,16,1,999,CONTEXTUAL_ANS
167,37,Ryan Reynolds,Temporal_error,What year was the entity born?,VisTxtCont,1977.,1,mis_knowledge2,1976,1977,0,1,0..1,mlp,positions,1977.,16,1,999,CONTEXTUAL_ANS
168,37,Ryan Reynolds,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,actor and producer,chef,0,1,0..1,mlp,positions,Actor.,18870,Actor,999,PARAMETRIC_ANSWER
169,37,Ryan Reynolds,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and producer,architect,0,1,0..1,mlp,positions,Actor.,18870,Actor,999,PARAMETRIC_ANSWER
170,38,Hugh Jackman,Temporal_error,What year was the entity born?,VisTxtCont,1969.,1,mis_knowledge1,1968,1969,0,1,0..1,mlp,positions,1969.,16,1,962,CONTEXTUAL_ANS
171,38,Hugh Jackman,Temporal_error,What year was the entity born?,VisTxtCont,1967.,1,mis_knowledge2,1968,1967,0,1,0..1,mlp,positions,1967.,16,1,962,CONTEXTUAL_ANS
172,38,Hugh Jackman,location_error,What is the nationality of the entity?,VisTxtCont,New Zealand,New,mis_knowledge1,Australian,New Zealander,0,1,0..1,mlp,positions,New Zealand,3564,New,962,CONTEXTUAL_ANS
173,38,Hugh Jackman,location_error,What is the nationality of the entity?,VisTxtCont,British.,British,mis_knowledge2,Australian,British,0,1,0..1,mlp,positions,British.,51861,British,962,CONTEXTUAL_ANS
174,38,Hugh Jackman,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,"actor, singer, and producer",chef,0,1,0..1,mlp,positions,Actor.,18870,Actor,962,PARAMETRIC_ANSWER
175,38,Hugh Jackman,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge2,"actor, singer, and producer",architect,0,1,0..1,mlp,positions,Actor.,18870,Actor,962,PARAMETRIC_ANSWER
176,39,Priyanka Chopra,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,"actress, producer, and former Miss World",chef,0,1,0..1,mlp,positions,Actress.,2414,Act,999,PARAMETRIC_ANSWER
177,39,Priyanka Chopra,Career_error,What is the occupation of the entity?,VisTxtParam,Actress,Act,mis_knowledge2,"actress, producer, and former Miss World",architect,0,1,0..1,mlp,positions,Actress,2414,Act,999,PARAMETRIC_ANSWER
178,40,Nicki Minaj,Temporal_error,What year was the entity born?,VisTxtCont,1981.,1,mis_knowledge1,1982,1981,0,1,0..1,mlp,positions,1981.,16,1,962,CONTEXTUAL_ANS
179,40,Nicki Minaj,Temporal_error,What year was the entity born?,VisTxtCont,1983.,1,mis_knowledge2,1982,1983,0,1,0..1,mlp,positions,1983.,16,1,962,CONTEXTUAL_ANS
180,40,Nicki Minaj,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Singer-songwriter.,S,mis_knowledge1,"rapper, singer, and songwriter",novelist,0,1,0..1,mlp,positions,Singer-songwriter.,50,S,962,PARAMETRIC_ANSWER
181,40,Nicki Minaj,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Rapper,R,mis_knowledge2,"rapper, singer, and songwriter",chef,0,1,0..1,mlp,positions,Rapper,49,R,962,PARAMETRIC_ANSWER
182,41,Cardi B,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,999,CONTEXTUAL_ANS
183,41,Cardi B,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,Mexican.,51565,Mex,999,CONTEXTUAL_ANS
184,41,Cardi B,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Rapper,R,mis_knowledge1,rapper and singer,chef and baker,0,1,0..1,mlp,positions,Rapper,49,R,999,PARAMETRIC_ANSWER
185,41,Cardi B,Career_error,What is the occupation of the entity?,VisTxtCont,Software engineer.,Software,mis_knowledge2,rapper and singer,software engineer,0,1,0..1,mlp,positions,Software engineer.,19250,Software,999,neither
186,42,Post Malone,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,1296,CONTEXTUAL_ANS
187,42,Post Malone,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,Mexican.,51565,Mex,1296,CONTEXTUAL_ANS
188,42,Post Malone,Career_error,What is the occupation of the entity?,VisParam_TxtCont,"Rapper, songwriter.",R,mis_knowledge1,"singer, rapper, and songwriter",chef,0,1,0..1,mlp,positions,"Rapper, chef, songwriter",49,R,1296,CONTEXTUAL_ANS
189,42,Post Malone,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Singer.,S,mis_knowledge2,"singer, rapper, and songwriter",architect,0,1,0..1,mlp,positions,"Singer, architect, songwriter",50,S,1296,CONTEXTUAL_ANS
190,43,Ed Sheeran,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,British,Irish,0,1,0..1,mlp,positions,Irish.,48113,Ir,1369,CONTEXTUAL_ANS
191,43,Ed Sheeran,location_error,What is the nationality of the entity?,VisTxtCont,Scottish.,Scott,mis_knowledge2,British,Scottish,0,1,0..1,mlp,positions,Scottish.,38220,Scott,1369,CONTEXTUAL_ANS
192,43,Ed Sheeran,Career_error,What is the occupation of the entity?,VisTxtCont,Professional footballer.,Professional,mis_knowledge1,singer-songwriter,professional footballer,0,1,0..1,mlp,positions,Professional footballer.,57513,Professional,1369,CONTEXTUAL_ANS
193,43,Ed Sheeran,Career_error,What is the occupation of the entity?,VisTxtCont,Software engineer.,Software,mis_knowledge2,singer-songwriter,software engineer,0,1,0..1,mlp,positions,Software engineer.,19250,Software,1369,CONTEXTUAL_ANS
194,44,Bruno Mars,Temporal_error,What year was the entity born?,VisTxtCont,1984.,1,mis_knowledge1,1985,1984,0,1,0..1,mlp,positions,1984.,16,1,999,CONTEXTUAL_ANS
195,44,Bruno Mars,Temporal_error,What year was the entity born?,VisTxtCont,1986.,1,mis_knowledge2,1985,1986,0,1,0..1,mlp,positions,1986.,16,1,999,CONTEXTUAL_ANS
196,44,Bruno Mars,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Singer-songwriter.,S,mis_knowledge1,"singer, songwriter, and record producer",chef,0,1,0..1,mlp,positions,Singer-songwriter.,50,S,999,PARAMETRIC_ANSWER
197,44,Bruno Mars,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Singer.,S,mis_knowledge2,"singer, songwriter, and record producer",architect,0,1,0..1,mlp,positions,Singer.,50,S,999,PARAMETRIC_ANSWER
198,45,Adele,Temporal_error,What year was the entity born?,VisTxtCont,1989.,1,mis_knowledge1,1988,1989,0,1,0..1,mlp,positions,1989.,16,1,962,CONTEXTUAL_ANS
199,45,Adele,Temporal_error,What year was the entity born?,VisTxtCont,1987.,1,mis_knowledge2,1988,1987,0,1,0..1,mlp,positions,1987.,16,1,962,CONTEXTUAL_ANS
200,45,Adele,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,British,Irish,0,1,0..1,mlp,positions,Irish.,48113,Ir,962,CONTEXTUAL_ANS
201,45,Adele,location_error,What is the nationality of the entity?,VisTxtCont,Scottish.,Scott,mis_knowledge2,British,Scottish,0,1,0..1,mlp,positions,Scottish.,38220,Scott,962,CONTEXTUAL_ANS
202,45,Adele,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Singer-songwriter.,S,mis_knowledge1,singer-songwriter,novelist,0,1,0..1,mlp,positions,Singer-songwriter.,50,S,962,PARAMETRIC_ANSWER
203,45,Adele,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge2,singer-songwriter,chef,0,1,0..1,mlp,positions,Singer-songwriter.,50,S,962,PARAMETRIC_ANSWER
204,46,Harry Styles,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,British,Irish,0,1,0..1,mlp,positions,Irish.,48113,Ir,962,CONTEXTUAL_ANS
205,46,Harry Styles,location_error,What is the nationality of the entity?,VisTxtCont,Welsh.,Wel,mis_knowledge2,British,Welsh,0,1,0..1,mlp,positions,Welsh.,83516,Wel,962,CONTEXTUAL_ANS
206,46,Harry Styles,Career_error,What is the occupation of the entity?,VisParam_TxtCont,"Actor, singer, songwriter.",Actor,mis_knowledge1,"singer, songwriter, and actor",chef,0,1,0..1,mlp,positions,"Actor, singer, songwriter.",18870,Actor,962,PARAMETRIC_ANSWER
207,46,Harry Styles,Career_error,What is the occupation of the entity?,VisTxtCont,"Singer, actor, architect.",S,mis_knowledge2,"singer, songwriter, and actor",architect,0,1,0..1,mlp,positions,"Singer, actor, architect",50,S,962,CONTEXTUAL_ANS
208,47,Shawn Mendes,location_error,What is the nationality of the entity?,VisTxtCont,American.,American,mis_knowledge1,Canadian,American,0,1,0..1,mlp,positions,American.,28418,American,1369,CONTEXTUAL_ANS
209,47,Shawn Mendes,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,Canadian,Mexican,0,1,0..1,mlp,positions,Mexican.,51565,Mex,1369,CONTEXTUAL_ANS
210,47,Shawn Mendes,Career_error,What is the occupation of the entity?,VisTxtCont,Professional athlete.,Professional,mis_knowledge1,singer-songwriter and musician,professional athlete,0,1,0..1,mlp,positions,Professional athlete.,57513,Professional,1369,neither
211,47,Shawn Mendes,Career_error,What is the occupation of the entity?,VisTxtCont,Software engineer.,Software,mis_knowledge2,singer-songwriter and musician,software engineer,0,1,0..1,mlp,positions,Software engineer.,19250,Software,1369,neither
212,48,Billie Eilish,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,851,CONTEXTUAL_ANS
213,48,Billie Eilish,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,Mexican.,51565,Mex,851,CONTEXTUAL_ANS
214,48,Billie Eilish,Career_error,What is the occupation of the entity?,VisTxtCont,Professional dancer.,Professional,mis_knowledge1,singer-songwriter,professional dancer,0,1,0..1,mlp,positions,Professional dancer.,57513,Professional,851,CONTEXTUAL_ANS
215,48,Billie Eilish,Career_error,What is the occupation of the entity?,VisTxtCont,Novelist.,Nov,mis_knowledge2,singer-songwriter,novelist,0,1,0..1,mlp,positions,Novelist.,18944,Nov,851,CONTEXTUAL_ANS
216,49,Serena Williams,Temporal_error,What year was the entity born?,VisTxtCont,1982.,1,mis_knowledge1,1981,1982,0,1,0..1,mlp,positions,1982.,16,1,888,CONTEXTUAL_ANS
217,49,Serena Williams,Temporal_error,What year was the entity born?,VisTxtCont,1980.,1,mis_knowledge2,1981,1980,0,1,0..1,mlp,positions,1980.,16,1,888,CONTEXTUAL_ANS
218,49,Serena Williams,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,American.,28418,American,888,PARAMETRIC_ANSWER
219,49,Serena Williams,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,American.,28418,American,888,PARAMETRIC_ANSWER
220,49,Serena Williams,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Professional tennis player.,Professional,mis_knowledge1,professional tennis player,professional basketball player,0,1,0..1,mlp,positions,Professional tennis player.,57513,Professional,888,PARAMETRIC_ANSWER
221,49,Serena Williams,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Professional tennis player.,Professional,mis_knowledge2,professional tennis player,professional golfer,0,1,0..1,mlp,positions,Professional tennis player.,57513,Professional,888,PARAMETRIC_ANSWER
222,50,Roger Federer,Temporal_error,What year was the entity born?,VisTxtCont,1982.,1,mis_knowledge1,1981,1982,0,1,0..1,mlp,positions,1982.,16,1,1147,CONTEXTUAL_ANS
223,50,Roger Federer,Temporal_error,What year was the entity born?,VisTxtCont,1980.,1,mis_knowledge2,1981,1980,0,1,0..1,mlp,positions,1980.,16,1,1147,CONTEXTUAL_ANS
224,50,Roger Federer,location_error,What is the nationality of the entity?,VisCont_TxtParam,German.,German,mis_knowledge1,Swiss,German,0,1,0..1,mlp,positions,German.,32079,German,1147,CONTEXTUAL_ANS
225,50,Roger Federer,location_error,What is the nationality of the entity?,VisTxtCont,Austrian.,A,mis_knowledge2,Swiss,Austrian,0,1,0..1,mlp,positions,Austrian.,32,A,1147,CONTEXTUAL_ANS
226,50,Roger Federer,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Professional tennis player.,Professional,mis_knowledge1,retired professional tennis player,professional soccer player,0,1,0..1,mlp,positions,Professional tennis player.,57513,Professional,1147,PARAMETRIC_ANSWER
227,50,Roger Federer,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Professional tennis player.,Professional,mis_knowledge2,retired professional tennis player,professional golfer,0,1,0..1,mlp,positions,Professional tennis player.,57513,Professional,1147,PARAMETRIC_ANSWER
228,51,Novak Djokovic,Temporal_error,What year was the entity born?,VisTxtCont,1986.,1,mis_knowledge1,1987,1986,0,1,0..1,mlp,positions,1986.,16,1,777,CONTEXTUAL_ANS
229,51,Novak Djokovic,Temporal_error,What year was the entity born?,VisTxtCont,1988.,1,mis_knowledge2,1987,1988,0,1,0..1,mlp,positions,1988.,16,1,777,CONTEXTUAL_ANS
230,51,Novak Djokovic,location_error,What is the nationality of the entity?,VisTxtCont,Montenegrin.,Mont,mis_knowledge1,Serbian,Montenegrin,0,1,0..1,mlp,positions,Montenegrin.,34415,Mont,777,CONTEXTUAL_ANS
231,51,Novak Djokovic,location_error,What is the nationality of the entity?,VisTxtCont,Croatian.,C,mis_knowledge2,Serbian,Croatian,0,1,0..1,mlp,positions,Croatian.,34,C,777,CONTEXTUAL_ANS
232,51,Novak Djokovic,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Professional tennis player.,Professional,mis_knowledge1,professional tennis player,professional soccer player,0,1,0..1,mlp,positions,Professional tennis player.,57513,Professional,777,PARAMETRIC_ANSWER
233,51,Novak Djokovic,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Professional tennis player.,Professional,mis_knowledge2,professional tennis player,professional basketball player,0,1,0..1,mlp,positions,Professional tennis player.,57513,Professional,777,PARAMETRIC_ANSWER
234,52,Kobe Bryant,Temporal_error,What year was the entity born?,VisTxtCont,1979.,1,mis_knowledge1,1978,1979,0,1,0..1,mlp,positions,1979.,16,1,999,CONTEXTUAL_ANS
235,52,Kobe Bryant,Temporal_error,What year was the entity born?,VisTxtCont,1977.,1,mis_knowledge2,1978,1977,0,1,0..1,mlp,positions,1977.,16,1,999,CONTEXTUAL_ANS
236,52,Kobe Bryant,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,999,CONTEXTUAL_ANS
237,52,Kobe Bryant,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,Mexican.,51565,Mex,999,CONTEXTUAL_ANS
238,52,Kobe Bryant,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Basketball player,Basket,mis_knowledge1,former professional basketball player,professional football player,0,1,0..1,mlp,positions,Basketball player,73649,Basket,999,PARAMETRIC_ANSWER
239,52,Kobe Bryant,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Professional basketball player.,Professional,mis_knowledge2,former professional basketball player,professional baseball player,0,1,0..1,mlp,positions,Professional basketball player.,57513,Professional,999,PARAMETRIC_ANSWER
240,53,Stephen Curry,Temporal_error,What year was the entity born?,VisTxtCont,1989.,1,mis_knowledge1,1988,1989,0,1,0..1,mlp,positions,1989.,16,1,1369,CONTEXTUAL_ANS
241,53,Stephen Curry,Temporal_error,What year was the entity born?,VisTxtCont,1987.,1,mis_knowledge2,1988,1987,0,1,0..1,mlp,positions,1987.,16,1,1369,CONTEXTUAL_ANS
242,53,Stephen Curry,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,1369,CONTEXTUAL_ANS
243,53,Stephen Curry,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,Mexican.,51565,Mex,1369,CONTEXTUAL_ANS
244,53,Stephen Curry,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Professional basketball player.,Professional,mis_knowledge1,professional basketball player,professional soccer player,0,1,0..1,mlp,positions,Professional basketball player.,57513,Professional,1369,PARAMETRIC_ANSWER
245,53,Stephen Curry,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Professional basketball player.,Professional,mis_knowledge2,professional basketball player,professional golfer,0,1,0..1,mlp,positions,Professional basketball player,57513,Professional,1369,PARAMETRIC_ANSWER
246,54,Usain Bolt,Temporal_error,What year was the entity born?,VisTxtCont,1985.,1,mis_knowledge1,1986,1985,0,1,0..1,mlp,positions,1985.,16,1,999,CONTEXTUAL_ANS
247,54,Usain Bolt,Temporal_error,What year was the entity born?,VisTxtCont,1987.,1,mis_knowledge2,1986,1987,0,1,0..1,mlp,positions,1987.,16,1,999,CONTEXTUAL_ANS
248,54,Usain Bolt,location_error,What is the nationality of the entity?,VisParam_TxtCont,Jamaican,J,mis_knowledge1,Jamaican,Haitian,0,1,0..1,mlp,positions,Haitian.,39,H,999,CONTEXTUAL_ANS
249,54,Usain Bolt,location_error,What is the nationality of the entity?,VisTxtParam,Jamaican,J,mis_knowledge2,Jamaican,Cuban,0,1,0..1,mlp,positions,Jamaican,41,J,999,PARAMETRIC_ANSWER
250,54,Usain Bolt,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Athlete,Ath,mis_knowledge1,retired sprinter,footballer,0,1,0..1,mlp,positions,Athlete,85240,Ath,999,PARAMETRIC_ANSWER
251,54,Usain Bolt,Career_error,What is the occupation of the entity?,VisTxtParam,Retired athlete,Ret,mis_knowledge2,retired sprinter,basketball player,0,1,0..1,mlp,positions,Athlete,85240,Ath,999,PARAMETRIC_ANSWER
252,55,Simone Biles,location_error,What is the nationality of the entity?,VisParam_TxtCont,American.,American,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,American.,28418,American,999,PARAMETRIC_ANSWER
253,55,Simone Biles,location_error,What is the nationality of the entity?,VisParam_TxtCont,American.,American,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,American.,28418,American,999,PARAMETRIC_ANSWER
254,55,Simone Biles,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Gymnast.,G,mis_knowledge1,gymnast,swimmer,0,1,0..1,mlp,positions,Gymnast.,38,G,999,PARAMETRIC_ANSWER
255,55,Simone Biles,Career_error,What is the occupation of the entity?,VisTxtCont,Basketball player.,Basket,mis_knowledge2,gymnast,basketball player,0,1,0..1,mlp,positions,Basketball player.,73649,Basket,999,CONTEXTUAL_ANS
