ID,Entity,Category,Group,Original_output,Original_top_token,Mis_Knowledge_Key,Parametric_ans,src_start,dst_start,num_layers,New_Answer,TopDecodedTokenID,TopDecodedToken
53,Stephen Curry,Career_error,VisParam_TxtCont,"
Professional basketball player.",Professional,mis_knowledge1,professional basketball player,0,0,27,Basketball player.,73649,Basket
53,Stephen Curry,Career_error,VisParam_TxtCont,"
Professional basketball player",Professional,mis_knowledge2,professional basketball player,0,0,27,Basketball player.,73649,Basket
54,Usain Bolt,location_error,VisParam_TxtCont,"
Jamaican",J,mis_knowledge1,Jamaican,0,0,27,Jamaican,41,J
54,Usain Bolt,location_error,VisTxtParam,"
Jamaican",J,mis_knowledge2,Jamaican,0,0,27,Jamaican,41,J
54,Usain Bolt,Career_error,VisTxtCont,"
Retired footballer",Ret,mis_knowledge1,retired sprinter,0,0,27,Athlete,85240,Ath
54,Usain Bolt,Career_error,VisTxtParam,"
Retired athlete",Ret,mis_knowledge2,retired sprinter,0,0,27,Athlete,85240,Ath
55,Simone Biles,location_error,VisParam_TxtCont,"
American.",American,mis_knowledge1,American,0,0,27,American.,28418,American
55,Simone Biles,location_error,VisTxtParam,"
American.",American,mis_knowledge2,American,0,0,27,American.,28418,American
55,Simone Biles,Career_error,VisParam_TxtCont,"
Gymnast",G,mis_knowledge1,gymnast,0,0,27,Olympic gymnast.,46,O
55,Simone Biles,Career_error,VisTxtCont,"
Basketball player.",Basket,mis_knowledge2,gymnast,0,0,27,Olympic gymnast.,46,O
56,Lewis Hamilton,Career_error,VisParam_TxtCont,"
Professional racer.",Professional,mis_knowledge1,Formula 1 racing driver,0,0,27,Race car driver.,55991,Race
56,Lewis Hamilton,Career_error,VisParam_TxtCont,"
Formula One driver.",Formula,mis_knowledge2,Formula 1 racing driver,0,0,27,Race car driver.,55991,Race
57,Virat Kohli,Temporal_error,VisTxtCont,"
1989",1,mis_knowledge1,1988,0,0,27,1988,16,1
57,Virat Kohli,Temporal_error,VisTxtCont,"
1987",1,mis_knowledge2,1988,0,0,27,1988,16,1
57,Virat Kohli,Career_error,VisParam_TxtCont,"
Cricket player",Cr,mis_knowledge1,cricketer,0,0,27,Cricket player.,16001,Cr
57,Virat Kohli,Career_error,VisParam_TxtCont,"
Cricket player",Cr,mis_knowledge2,cricketer,0,0,27,Cricket player.,16001,Cr
60,Jack Ma,location_error,VisTxtParam,"
Chinese.",Chinese,mis_knowledge1,Chinese,0,0,27,Chinese.,44923,Chinese
60,Jack Ma,location_error,VisTxtParam,"
Chinese.",Chinese,mis_knowledge2,Chinese,0,0,27,Chinese.,44923,Chinese
60,Jack Ma,Career_error,VisParam_TxtCont,"
Entrepreneur",Entre,mis_knowledge1,"[business magnate, investor, and philanthropist]",0,0,27,Entrepreneur.,70588,Entre
60,Jack Ma,Career_error,VisParam_TxtCont,"
Entrepreneur",Entre,mis_knowledge2,"[business magnate, investor, and philanthropist]",0,0,27,Entrepreneur.,70588,Entre
61,Tim Cook,location_error,VisTxtCont,"
Canadian.",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
61,Tim Cook,location_error,VisTxtCont,"
Mexican.",Mex,mis_knowledge2,American,0,0,27,American.,28418,American
61,Tim Cook,Career_error,VisParam_TxtCont,"
CEO of Apple.",CEO,mis_knowledge1,business executive and CEO of Apple Inc,0,0,27,CEO of Apple.,78496,CEO
61,Tim Cook,Career_error,VisTxtParam,"
CEO of Apple.",CEO,mis_knowledge2,business executive and CEO of Apple Inc,0,0,27,CEO of Apple.,78496,CEO
62,Satya Nadella,Career_error,VisTxtParam,"
Business executive.",Business,mis_knowledge1,business executive and the CEO of Microsoft,0,0,27,CEO of Microsoft.,78496,CEO
62,Satya Nadella,Career_error,VisTxtParam,"
Business executive.",Business,mis_knowledge2,business executive and the CEO of Microsoft,0,0,27,CEO of Microsoft.,78496,CEO
63,Michelle Obama,location_error,VisTxtParam,"
American",American,mis_knowledge1,American,0,0,27,American.,28418,American
63,Michelle Obama,location_error,VisTxtParam,"
American.",American,mis_knowledge2,American,0,0,27,American.,28418,American
63,Michelle Obama,Career_error,VisParam_TxtCont,"
Former First Lady.",Former,mis_knowledge1,"lawyer, author, and former First Lady of the United States",0,0,27,First Lady.,5338,First
63,Michelle Obama,Career_error,VisParam_TxtCont,"
Former First Lady.",Former,mis_knowledge2,"lawyer, author, and former First Lady of the United States",0,0,27,First Lady.,5338,First
64,Donald Trump,location_error,VisTxtParam,"
American",American,mis_knowledge1,American,0,0,27,American.,28418,American
64,Donald Trump,location_error,VisTxtParam,"
American.",American,mis_knowledge2,American,0,0,27,American.,28418,American
64,Donald Trump,Career_error,VisTxtParam,"
Politician.",Polit,mis_knowledge1,"businessman, television personality, and politician",0,0,27,President of USA,26137,President
64,Donald Trump,Career_error,VisTxtCont,"
President",President,mis_knowledge2,"businessman, television personality, and politician",0,0,27,President of USA,26137,President
65,Justin Trudeau,location_error,VisTxtParam,"
Canadian.",Canadian,mis_knowledge1,Canadian,0,0,27,Canadian.,59574,Canadian
65,Justin Trudeau,location_error,VisParam_TxtCont,"
Canadian.",Canadian,mis_knowledge2,Canadian,0,0,27,Canadian.,59574,Canadian
65,Justin Trudeau,Career_error,VisTxtCont,"
President of Canada",President,mis_knowledge1,Prime Minister of Canada,0,0,27,Politician.,96347,Polit
65,Justin Trudeau,Career_error,VisParam_TxtCont,"
Politician.",Polit,mis_knowledge2,Prime Minister of Canada,0,0,27,Politician.,96347,Polit
66,Angela Merkel,location_error,VisTxtParam,"
German.",German,mis_knowledge1,German,0,0,27,German.,32079,German
66,Angela Merkel,location_error,VisTxtParam,"
German.",German,mis_knowledge2,German,0,0,27,German.,32079,German
66,Angela Merkel,Career_error,VisTxtParam,"
Former Chancellor.",Former,mis_knowledge1,politician and former Chancellor of Germany,0,0,27,Politician.,96347,Polit
66,Angela Merkel,Career_error,VisParam_TxtCont,"
Former Chancellor.",Former,mis_knowledge2,politician and former Chancellor of Germany,0,0,27,Politician.,96347,Polit
68,Malala Yousafzai,location_error,VisTxtCont,"
Afghan",Af,mis_knowledge1,Pakistani,0,0,27,Pakistani.,47,P
68,Malala Yousafzai,location_error,VisTxtCont,"
Indian.",Indian,mis_knowledge2,Pakistani,0,0,27,Pakistani.,47,P
68,Malala Yousafzai,Career_error,VisTxtCont,"
Professional athlete.",Professional,mis_knowledge1,activist for female education and the youngest Nobel Prize laureate,0,0,27,Activist.,23179,Activ
68,Malala Yousafzai,Career_error,VisTxtCont,"
Software engineer.",Software,mis_knowledge2,activist for female education and the youngest Nobel Prize laureate,0,0,27,Activist.,23179,Activ
70,Ellen DeGeneres,location_error,VisTxtCont,"
Canadian.",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
70,Ellen DeGeneres,location_error,VisTxtParam,"
American.",American,mis_knowledge2,American,0,0,27,American.,28418,American
70,Ellen DeGeneres,Career_error,VisParam_TxtCont,"
Television host.",Te,mis_knowledge1,"comedian, television host, actress, and writer",0,0,27,Talk show host.,36210,Talk
70,Ellen DeGeneres,Career_error,VisTxtParam,"
Comedian, host.",Com,mis_knowledge2,"comedian, television host, actress, and writer",0,0,27,Talk show host.,36210,Talk
71,Jimmy Fallon,location_error,VisTxtCont,"
Canadian.",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
71,Jimmy Fallon,location_error,VisTxtCont,"
Mexican.",Mex,mis_knowledge2,American,0,0,27,American.,28418,American
71,Jimmy Fallon,Career_error,VisTxtParam,"
Television host.",Te,mis_knowledge1,"comedian, actor, and television host",0,0,27,Comedian/Host.,1092,Com
71,Jimmy Fallon,Career_error,VisTxtParam,"
Comedian, host.",Com,mis_knowledge2,"comedian, actor, and television host",0,0,27,Comedian/Host.,1092,Com
72,Stephen Colbert,Temporal_error,VisTxtCont,"
1965",1,mis_knowledge1,1964,0,0,27,1964,16,1
72,Stephen Colbert,Temporal_error,VisTxtCont,"
1963",1,mis_knowledge2,1964,0,0,27,1964,16,1
72,Stephen Colbert,location_error,VisTxtCont,"
Canadian.",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
72,Stephen Colbert,location_error,VisTxtCont,"
Mexican.",Mex,mis_knowledge2,American,0,0,27,American.,28418,American
72,Stephen Colbert,Career_error,VisParam_TxtCont,"
Television host.",Te,mis_knowledge1,"comedian, actor, and television host",0,0,27,Comedian/Host.,1092,Com
72,Stephen Colbert,Career_error,VisTxtParam,"
Comedian, host.",Com,mis_knowledge2,"comedian, actor, and television host",0,0,27,Comedian/Host.,1092,Com
73,Conan O'Brien,location_error,VisTxtCont,"
Canadian.",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
73,Conan O'Brien,location_error,VisTxtCont,"
Mexican.",Mex,mis_knowledge2,American,0,0,27,American.,28418,American
73,Conan O'Brien,Career_error,VisParam_TxtCont,"
Television host.",Te,mis_knowledge1,"comedian, writer, producer, and television host",0,0,27,Comedian/Host.,1092,Com
73,Conan O'Brien,Career_error,VisTxtParam,"
Comedian, writer, producer.",Com,mis_knowledge2,"comedian, writer, producer, and television host",0,0,27,Comedian/Host.,1092,Com
74,Trevor Noah,location_error,VisTxtCont,"
Namibian",Nam,mis_knowledge1,South African,0,0,27,American.,28418,American
74,Trevor Noah,location_error,VisTxtCont,"
Zimbabwean.",Z,mis_knowledge2,South African,0,0,27,American.,28418,American
74,Trevor Noah,Career_error,VisParam_TxtCont,"
Television host",Te,mis_knowledge1,"comedian, television host, and author",0,0,27,Comedian/Host.,1092,Com
74,Trevor Noah,Career_error,VisTxtParam,"
Comedian, architect, author.",Com,mis_knowledge2,"comedian, television host, and author",0,0,27,Comedian/Host.,1092,Com
75,John Cena,location_error,VisTxtCont,"
Canadian",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
75,John Cena,location_error,VisTxtCont,"
Mexican.",Mex,mis_knowledge2,American,0,0,27,American.,28418,American
75,John Cena,Career_error,VisParam_TxtCont,"
Professional wrestler.",Professional,mis_knowledge1,professional wrestler and actor,0,0,27,Professional wrestler.,57513,Professional
75,John Cena,Career_error,VisTxtParam,"
Professional wrestler.",Professional,mis_knowledge2,professional wrestler and actor,0,0,27,Professional wrestler.,57513,Professional
76,Floyd Mayweather,location_error,VisTxtCont,"
Canadian.",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
76,Floyd Mayweather,location_error,VisTxtCont,"
Mexican.",Mex,mis_knowledge2,American,0,0,27,American.,28418,American
76,Floyd Mayweather,Career_error,VisTxtParam,"
Boxer",Box,mis_knowledge1,professional boxer,0,0,27,Boxer.,1611,Box
76,Floyd Mayweather,Career_error,VisParam_TxtCont,"
Boxer",Box,mis_knowledge2,professional boxer,0,0,27,Boxer.,1611,Box
77,Gordon Ramsay,location_error,VisTxtCont,"
Scottish.",Scott,mis_knowledge1,British,0,0,27,British.,51861,British
77,Gordon Ramsay,location_error,VisTxtCont,"
Welsh.",Wel,mis_knowledge2,British,0,0,27,British.,51861,British
77,Gordon Ramsay,Career_error,VisParam_TxtCont,"
Chef.",Chef,mis_knowledge2,"chef, restaurateur, and television personality",0,0,27,Chef.,93903,Chef
78,Jamie Oliver,Temporal_error,VisTxtCont,"
1976",1,mis_knowledge1,1975,0,0,27,1978,16,1
78,Jamie Oliver,Temporal_error,VisTxtCont,"
1974.",1,mis_knowledge2,1975,0,0,27,1978,16,1
78,Jamie Oliver,location_error,VisTxtCont,"
Irish.",Ir,mis_knowledge1,Britis,0,0,27,British,51861,British
78,Jamie Oliver,location_error,VisParam_TxtCont,"
British",British,mis_knowledge2,Britis,0,0,27,British,51861,British
78,Jamie Oliver,Career_error,VisParam_TxtCont,"
Chef.",Chef,mis_knowledge1,"[chef, restaurateur, and media personality]",0,0,27,Chef.,93903,Chef
78,Jamie Oliver,Career_error,VisParam_TxtCont,"
Chef.",Chef,mis_knowledge2,"[chef, restaurateur, and media personality]",0,0,27,Chef.,93903,Chef
79,Martha Stewart,location_error,VisTxtCont,"
Canadian.",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
79,Martha Stewart,location_error,VisTxtCont,"
Mexican.",Mex,mis_knowledge2,American,0,0,27,American.,28418,American
79,Martha Stewart,Career_error,VisTxtParam,"
Television personality.",Te,mis_knowledge1,"businesswoman, writer, and television personality",0,0,27,Interior designer.,85125,Interior
79,Martha Stewart,Career_error,VisParam_TxtCont,"
Businesswoman, writer.",Business,mis_knowledge2,"businesswoman, writer, and television personality",0,0,27,Interior designer.,85125,Interior
80,Reese Witherspoon,location_error,VisTxtCont,"
Canadian",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
80,Reese Witherspoon,location_error,VisTxtCont,"
Mexican.",Mex,mis_knowledge2,American,0,0,27,American.,28418,American
80,Reese Witherspoon,Career_error,VisParam_TxtCont,"
Actress",Act,mis_knowledge1,actress and producer,0,0,27,Actress.,2414,Act
80,Reese Witherspoon,Career_error,VisTxtParam,"
Actress.",Act,mis_knowledge2,actress and producer,0,0,27,Actress.,2414,Act
81,Anne Hathaway,Temporal_error,VisTxtCont,"
1981",1,mis_knowledge1,1982,0,0,27,1982,16,1
81,Anne Hathaway,Temporal_error,VisTxtCont,"
1983",1,mis_knowledge2,1982,0,0,27,1982,16,1
81,Anne Hathaway,location_error,VisTxtCont,"
Canadian.",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
81,Anne Hathaway,location_error,VisTxtCont,"
Mexican.",Mex,mis_knowledge2,American,0,0,27,American.,28418,American
81,Anne Hathaway,Career_error,VisTxtCont,"
Novelist.",Nov,mis_knowledge1,actress,0,0,27,Actress.,2414,Act
81,Anne Hathaway,Career_error,VisTxtCont,"
Chef.",Chef,mis_knowledge2,actress,0,0,27,Actress.,2414,Act
83,Emma Stone,location_error,VisTxtCont,"
Canadian",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
83,Emma Stone,location_error,VisTxtCont,"
Mexican.",Mex,mis_knowledge2,American,0,0,27,American.,28418,American
83,Emma Stone,Career_error,VisParam_TxtCont,"
Actress.",Act,mis_knowledge1,actress,0,0,27,Actress.,2414,Act
83,Emma Stone,Career_error,VisParam_TxtCont,"
Actress.",Act,mis_knowledge2,actress,0,0,27,Actress.,2414,Act
84,Ryan Gosling,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge1,actor and musician,0,0,27,Actor.,18870,Actor
84,Ryan Gosling,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge2,actor and musician,0,0,27,Actor.,18870,Actor
85,Matthew McConaughey,location_error,VisCont_TxtParam,"
Canadian.",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
85,Matthew McConaughey,location_error,VisTxtParam,"
American.",American,mis_knowledge2,American,0,0,27,American.,28418,American
85,Matthew McConaughey,Career_error,VisTxtParam,"
Actor",Actor,mis_knowledge1,actor and producer,0,0,27,Actor.,18870,Actor
85,Matthew McConaughey,Career_error,VisTxtParam,"
Actor",Actor,mis_knowledge2,actor and producer,0,0,27,Actor.,18870,Actor
86,Leonardo DiCaprio,location_error,VisTxtCont,"
Canadian",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
86,Leonardo DiCaprio,location_error,VisCont_TxtParam,"
Mexican.",Mex,mis_knowledge2,American,0,0,27,American.,28418,American
86,Leonardo DiCaprio,Career_error,VisTxtParam,"
Film producer.",Film,mis_knowledge1,actor and film producer,0,0,27,Actor.,18870,Actor
86,Leonardo DiCaprio,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge2,actor and film producer,0,0,27,Actor.,18870,Actor
87,Matt Damon,location_error,VisTxtParam,"
American.",American,mis_knowledge1,American,0,0,27,American.,28418,American
87,Matt Damon,location_error,VisTxtParam,"
American.",American,mis_knowledge2,American,0,0,27,American.,28418,American
87,Matt Damon,Career_error,VisParam_TxtCont,"
Actor, producer, writer.",Actor,mis_knowledge1,"actor, producer, and screenwriter",0,0,27,Actor.,18870,Actor
87,Matt Damon,Career_error,VisTxtParam,"
Actor, producer, writer.",Actor,mis_knowledge2,"actor, producer, and screenwriter",0,0,27,Actor.,18870,Actor
88,Ben Affleck,Temporal_error,VisTxtCont,"
1971",1,mis_knowledge1,1972,0,0,27,1976,16,1
88,Ben Affleck,Temporal_error,VisTxtCont,"
1973",1,mis_knowledge2,1972,0,0,27,1976,16,1
88,Ben Affleck,location_error,VisTxtCont,"
Canadian.",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
88,Ben Affleck,location_error,VisTxtCont,"
Mexican.",Mex,mis_knowledge2,American,0,0,27,American.,28418,American
88,Ben Affleck,Career_error,VisTxtCont,"
Chef, director, producer.",Chef,mis_knowledge1,"actor, director, and producer",0,0,27,Actor.,18870,Actor
88,Ben Affleck,Career_error,VisCont_TxtParam,"
Actor, producer, architect.",Actor,mis_knowledge2,"actor, director, and producer",0,0,27,Actor.,18870,Actor
89,George Clooney,location_error,VisCont_TxtParam,"
Canadian",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
89,George Clooney,location_error,VisTxtParam,"
American.",American,mis_knowledge2,American,0,0,27,American.,28418,American
89,George Clooney,Career_error,VisParam_TxtCont,"
Actor, director, producer.",Actor,mis_knowledge1,"actor, director, and producer",0,0,27,Actor and producer.,18870,Actor
89,George Clooney,Career_error,VisTxtParam,"
Actor, director, producer.",Actor,mis_knowledge2,"actor, director, and producer",0,0,27,Actor and producer.,18870,Actor
90,Julia Roberts,location_error,VisTxtParam,"
American.",American,mis_knowledge1,American,0,0,27,American.,28418,American
90,Julia Roberts,location_error,VisTxtParam,"
American.",American,mis_knowledge2,American,0,0,27,American.,28418,American
90,Julia Roberts,Career_error,VisParam_TxtCont,"
Actress.",Act,mis_knowledge1,actress,0,0,27,Actress.,2414,Act
90,Julia Roberts,Career_error,VisTxtParam,"
Actress",Act,mis_knowledge2,actress,0,0,27,Actress.,2414,Act
91,Nicole Kidman,location_error,VisTxtCont,"
New Zealand-American.",New,mis_knowledge1,[Australian-American],0,0,27,Australian,74241,Australian
91,Nicole Kidman,location_error,VisTxtCont,"
Australian-British",Australian,mis_knowledge2,[Australian-American],0,0,27,Australian,74241,Australian
91,Nicole Kidman,Career_error,VisParam_TxtCont,"
Actress",Act,mis_knowledge1,[actress and producer],0,0,27,Actress.,2414,Act
91,Nicole Kidman,Career_error,VisTxtParam,"
Actress",Act,mis_knowledge2,[actress and producer],0,0,27,Actress.,2414,Act
92,Meryl Streep,location_error,VisCont_TxtParam,"
Canadian",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
92,Meryl Streep,location_error,VisTxtParam,"
American.",American,mis_knowledge2,American,0,0,27,American.,28418,American
92,Meryl Streep,Career_error,VisTxtParam,"
Actress.",Act,mis_knowledge1,actress,0,0,27,Actress.,2414,Act
92,Meryl Streep,Career_error,VisTxtParam,"
Actress",Act,mis_knowledge2,actress,0,0,27,Actress.,2414,Act
93,Cate Blanchett,Temporal_error,VisTxtCont,"
1968.",1,mis_knowledge1,1969,0,0,27,1967,16,1
93,Cate Blanchett,Temporal_error,VisTxtCont,"
1970",1,mis_knowledge2,1969,0,0,27,1967,16,1
93,Cate Blanchett,location_error,VisTxtCont,"
New Zealand",New,mis_knowledge1,Australian,0,0,27,Australian.,74241,Australian
93,Cate Blanchett,location_error,VisTxtCont,"
Papua New Guinean",P,mis_knowledge2,Australian,0,0,27,Australian.,74241,Australian
93,Cate Blanchett,Career_error,VisParam_TxtCont,"
Actress.",Act,mis_knowledge1,actress,0,0,27,Actress.,2414,Act
93,Cate Blanchett,Career_error,VisTxtParam,"
Actress",Act,mis_knowledge2,actress,0,0,27,Actress.,2414,Act
94,Charlize Theron,location_error,VisTxtCont,"
Namibian",Nam,mis_knowledge1,South African,0,0,27,South African,25018,South
94,Charlize Theron,location_error,VisTxtCont,"
Botswanan",Bot,mis_knowledge2,South African,0,0,27,South African,25018,South
94,Charlize Theron,Career_error,VisParam_TxtCont,"
Actress.",Act,mis_knowledge1,actress and producer,0,0,27,Actress.,2414,Act
94,Charlize Theron,Career_error,VisTxtParam,"
Actor/actress.",Actor,mis_knowledge2,actress and producer,0,0,27,Actress.,2414,Act
95,Idris Elba,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge1,"actor, producer, musician, and DJ",0,0,27,Actor.,18870,Actor
95,Idris Elba,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge2,"actor, producer, musician, and DJ",0,0,27,Actor.,18870,Actor
96,Denzel Washington,location_error,VisTxtParam,"
American.",American,mis_knowledge1,American,0,0,27,American.,28418,American
96,Denzel Washington,location_error,VisTxtParam,"
American.",American,mis_knowledge2,American,0,0,27,American.,28418,American
96,Denzel Washington,Career_error,VisTxtCont,"
Chef and filmmaker.",Chef,mis_knowledge1,actor and filmmaker,0,0,27,Actor.,18870,Actor
96,Denzel Washington,Career_error,VisTxtParam,"
Actor and filmmaker.",Actor,mis_knowledge2,actor and filmmaker,0,0,27,Actor.,18870,Actor
97,Morgan Freeman,location_error,VisParam_TxtCont,"
American.",American,mis_knowledge1,American,0,0,27,American.,28418,American
97,Morgan Freeman,location_error,VisTxtParam,"
American.",American,mis_knowledge2,American,0,0,27,American.,28418,American
97,Morgan Freeman,Career_error,VisParam_TxtCont,"
Actor.",Actor,mis_knowledge1,actor and narrator,0,0,27,Actor.,18870,Actor
97,Morgan Freeman,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge2,actor and narrator,0,0,27,Actor.,18870,Actor
98,Samuel L,location_error,VisTxtCont,"
Canadian.",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
98,Samuel L,location_error,VisParam_TxtCont,"
American.",American,mis_knowledge2,American,0,0,27,American.,28418,American
98,Samuel L,Career_error,VisParam_TxtCont,"
Actor.",Actor,mis_knowledge1,actor and producer,0,0,27,Actor.,18870,Actor
98,Samuel L,Career_error,VisTxtParam,"
Actor/Producer.",Actor,mis_knowledge2,actor and producer,0,0,27,Actor.,18870,Actor
99,Liam Neeson,Temporal_error,VisTxtCont,"
1951",1,mis_knowledge1,1952,0,0,27,1954,16,1
99,Liam Neeson,Temporal_error,VisTxtCont,"
1953",1,mis_knowledge2,1952,0,0,27,1954,16,1
99,Liam Neeson,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge1,actor,0,0,27,Actor.,18870,Actor
99,Liam Neeson,Career_error,VisTxtParam,"
Actor",Actor,mis_knowledge2,actor,0,0,27,Actor.,18870,Actor
100,Jason Statham,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge1,actor and former professional diver,0,0,27,Actor.,18870,Actor
100,Jason Statham,Career_error,VisParam_TxtCont,"
Actor.",Actor,mis_knowledge2,actor and former professional diver,0,0,27,Actor.,18870,Actor
101,Vin Diesel,location_error,VisTxtCont,"
Canadian.",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
101,Vin Diesel,location_error,VisTxtCont,"
Mexican.",Mex,mis_knowledge2,American,0,0,27,American.,28418,American
101,Vin Diesel,Career_error,VisTxtParam,"
Actor/producer.",Actor,mis_knowledge1,actor and producer,0,0,27,Actor.,18870,Actor
101,Vin Diesel,Career_error,VisTxtParam,"
Actor/producer.",Actor,mis_knowledge2,actor and producer,0,0,27,Actor.,18870,Actor
102,Arnold Schwarzenegger,location_error,VisTxtCont,"
German-American",German,mis_knowledge1,Austrian-American,0,0,27,Austrian-American,32,A
102,Arnold Schwarzenegger,location_error,VisTxtCont,"
Swiss-American",Sw,mis_knowledge2,Austrian-American,0,0,27,Austrian-American,32,A
102,Arnold Schwarzenegger,Career_error,VisTxtCont,"
Actor, chef, politician.",Actor,mis_knowledge1,"bodybuilder, actor, and former politician",0,0,27,Actor/Bodybuilder.,18870,Actor
102,Arnold Schwarzenegger,Career_error,VisTxtParam,"
Bodybuilder.",Body,mis_knowledge2,"bodybuilder, actor, and former politician",0,0,27,Actor/Bodybuilder.,18870,Actor
103,Sylvester Stallone,Temporal_error,VisTxtCont,"
1945.",1,mis_knowledge1,1946,0,0,27,1946,16,1
103,Sylvester Stallone,Temporal_error,VisTxtCont,"
1947.",1,mis_knowledge2,1946,0,0,27,1946,16,1
103,Sylvester Stallone,location_error,VisTxtParam,"
American.",American,mis_knowledge1,American,0,0,27,American actor.,28418,American
103,Sylvester Stallone,location_error,VisParam_TxtCont,"
American.",American,mis_knowledge2,American,0,0,27,American actor.,28418,American
103,Sylvester Stallone,Career_error,VisTxtCont,"
Chef, filmmaker, screenwriter.",Chef,mis_knowledge1,"actor, filmmaker, and screenwriter",0,0,27,Actor.,18870,Actor
103,Sylvester Stallone,Career_error,VisTxtParam,"
Actor, director, writer.",Actor,mis_knowledge2,"actor, filmmaker, and screenwriter",0,0,27,Actor.,18870,Actor
104,Jackie Chan,location_error,VisTxtCont,"
Hong Kongese.",Hong,mis_knowledge1,Chinese,0,0,27,Chinese.,44923,Chinese
104,Jackie Chan,location_error,VisTxtCont,"
Taiwanese.",Tai,mis_knowledge2,Chinese,0,0,27,Chinese.,44923,Chinese
104,Jackie Chan,Career_error,VisTxtCont,"
Actor, chef, filmmaker.",Actor,mis_knowledge1,"martial artist, actor, and filmmaker",0,0,27,Actor/actor.,18870,Actor
104,Jackie Chan,Career_error,VisTxtParam,"
Film director.",Film,mis_knowledge2,"martial artist, actor, and filmmaker",0,0,27,Actor/actor.,18870,Actor
106,Bruce Willis,location_error,VisTxtCont,"
Canadian.",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
106,Bruce Willis,location_error,VisTxtParam,"
American.",American,mis_knowledge2,American,0,0,27,American.,28418,American
106,Bruce Willis,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge1,actor,0,0,27,Actor.,18870,Actor
106,Bruce Willis,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge2,actor,0,0,27,Actor.,18870,Actor
107,Steven Spielberg,Temporal_error,VisTxtCont,"
1947",1,mis_knowledge1,1946,0,0,27,1942,16,1
107,Steven Spielberg,Temporal_error,VisTxtCont,"
1945",1,mis_knowledge2,1946,0,0,27,1942,16,1
107,Steven Spielberg,location_error,VisTxtParam,"
American.",American,mis_knowledge1,American,0,0,27,American.,28418,American
107,Steven Spielberg,location_error,VisTxtParam,"
American",American,mis_knowledge2,American,0,0,27,American.,28418,American
107,Steven Spielberg,Career_error,VisCont_TxtParam,"
Novelist.",Nov,mis_knowledge1,filmmaker,0,0,27,Film director.,51487,Film
107,Steven Spielberg,Career_error,VisTxtParam,"
Film director.",Film,mis_knowledge2,filmmaker,0,0,27,Film director.,51487,Film
108,Quentin Tarantino,location_error,VisTxtCont,"
Canadian.",Canadian,mis_knowledge1,American,0,0,27,American.,28418,American
108,Quentin Tarantino,location_error,VisTxtCont,"
Mexican.",Mex,mis_knowledge2,American,0,0,27,American.,28418,American
108,Quentin Tarantino,Career_error,VisParam_TxtCont,"
Actor, director, writer.",Actor,mis_knowledge1,"filmmaker, screenwriter, and actor",0,0,27,Film director.,51487,Film
108,Quentin Tarantino,Career_error,VisTxtParam,"
Filmmaker, chef, actor.",Fil,mis_knowledge2,"filmmaker, screenwriter, and actor",0,0,27,Film director.,51487,Film
109,Christopher Nolan,location_error,VisTxtCont,"
British-Canadian.",British,mis_knowledge1,British-American,0,0,27,British,51861,British
109,Christopher Nolan,location_error,VisTxtCont,"
Irish-American.",Ir,mis_knowledge2,British-American,0,0,27,British,51861,British
109,Christopher Nolan,Career_error,VisTxtCont,"
Novelist.",Nov,mis_knowledge1,filmmaker,0,0,27,Film director.,51487,Film
109,Christopher Nolan,Career_error,VisTxtParam,"
Film director.",Film,mis_knowledge2,filmmaker,0,0,27,Film director.,51487,Film
110,James Cameron,location_error,VisTxtCont,"
American.",American,mis_knowledge1,[Canadian],0,0,27,American.,28418,American
110,James Cameron,location_error,VisTxtCont,"
British",British,mis_knowledge2,[Canadian],0,0,27,American.,28418,American
