ID,Entity,Category,Group,Original_output,Original_top_token,Mis_Knowledge_Key,Parametric_ans,src_start,dst_start,num_layers,New_Answer,TopDecodedTokenID,TopDecodedToken
100,Jason Statham,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge1,actor and former professional diver,0,0,22,Actor.,18870,Actor
100,Jason Statham,Career_error,VisParam_TxtCont,"
Actor.",Actor,mis_knowledge2,actor and former professional diver,0,0,22,Actor.,18870,Actor
101,Vin Diesel,Career_error,VisTxtParam,"
Actor/producer.",Actor,mis_knowledge1,actor and producer,0,0,22,Actor/Model,18870,Actor
101,Vin Diesel,Career_error,VisTxtParam,"
Actor/producer.",Actor,mis_knowledge2,actor and producer,0,0,22,Actor/Model,18870,Actor
102,Arnold Schwarzenegger,Career_error,VisTxtCont,"
Actor, chef, politician.",Actor,mis_knowledge1,"bodybuilder, actor, and former politician",0,0,22,Actor,18870,Actor
102,Arnold Schwarzenegger,Career_error,VisTxtParam,"
Bodybuilder.",Body,mis_knowledge2,"bodybuilder, actor, and former politician",0,0,22,Actor,18870,Actor
103,Sylvester Stallone,Career_error,VisTxtCont,"
Chef, filmmaker, screenwriter.",Chef,mis_knowledge1,"actor, filmmaker, and screenwriter",0,0,22,Actor/Entertainer,18870,Actor
103,Sylvester Stallone,Career_error,VisTxtParam,"
Actor, director, writer.",Actor,mis_knowledge2,"actor, filmmaker, and screenwriter",0,0,22,Actor/Entertainer,18870,Actor
104,Jackie Chan,Career_error,VisTxtCont,"
Actor, chef, filmmaker.",Actor,mis_knowledge1,"martial artist, actor, and filmmaker",0,0,22,Actor.,18870,Actor
104,Jackie Chan,Career_error,VisTxtParam,"
Film director.",Film,mis_knowledge2,"martial artist, actor, and filmmaker",0,0,22,Actor.,18870,Actor
106,Bruce Willis,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge1,actor,0,0,22,Actor.,18870,Actor
106,Bruce Willis,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge2,actor,0,0,22,Actor.,18870,Actor
107,Steven Spielberg,Career_error,VisCont_TxtParam,"
Novelist.",Nov,mis_knowledge1,filmmaker,0,0,22,Actor/producer.,18870,Actor
107,Steven Spielberg,Career_error,VisTxtParam,"
Film director.",Film,mis_knowledge2,filmmaker,0,0,22,Actor/producer.,18870,Actor
108,Quentin Tarantino,Career_error,VisParam_TxtCont,"
Actor, director, writer.",Actor,mis_knowledge1,"filmmaker, screenwriter, and actor",0,0,22,Actor/actor.,18870,Actor
108,Quentin Tarantino,Career_error,VisTxtParam,"
Filmmaker, chef, actor.",Fil,mis_knowledge2,"filmmaker, screenwriter, and actor",0,0,22,Actor/actor.,18870,Actor
109,Christopher Nolan,Career_error,VisTxtCont,"
Novelist.",Nov,mis_knowledge1,filmmaker,0,0,22,Actor/director.,18870,Actor
109,Christopher Nolan,Career_error,VisTxtParam,"
Film director.",Film,mis_knowledge2,filmmaker,0,0,22,Actor/director.,18870,Actor
110,James Cameron,Career_error,VisTxtCont,"
Novelist.",Nov,mis_knowledge1,"[film director, producer, and screenwriter]",0,0,22,Director.,37194,Director
110,James Cameron,Career_error,VisParam_TxtCont,"
Film director.",Film,mis_knowledge2,"[film director, producer, and screenwriter]",0,0,22,Director.,37194,Director
111,Stephen King,Career_error,VisTxtCont,"
Chef.",Chef,mis_knowledge1,writer,0,0,22,Author.,7133,Author
111,Stephen King,Career_error,VisParam_TxtCont,"
Author",Author,mis_knowledge2,writer,0,0,22,Author.,7133,Author
114,Snoop Dogg,Career_error,VisParam_TxtCont,"
Rapper",S,mis_knowledge1,"rapper, singer, songwriter, actor, and entrepreneur",0,0,22,Rapper/actor.,49,R
114,Snoop Dogg,Career_error,VisTxtParam,"
Rapper, singer.",R,mis_knowledge2,"rapper, singer, songwriter, actor, and entrepreneur",0,0,22,Rapper/actor.,49,R
115,Kendrick Lamar,Career_error,VisTxtCont,"
Chef, songwriter, producer.",Chef,mis_knowledge1,"rapper, songwriter, and record producer",0,0,22,Actor.,18870,Actor
115,Kendrick Lamar,Career_error,VisTxtParam,"
Rapper, architect, producer.",R,mis_knowledge2,"rapper, songwriter, and record producer",0,0,22,Actor.,18870,Actor
117,The Weeknd,Career_error,VisTxtCont,"
Chef, songwriter, producer.",Chef,mis_knowledge1,"singer, songwriter, and record producer",0,0,22,Musician.,24128,Music
117,The Weeknd,Career_error,VisTxtParam,"
Singer, architect, producer.",S,mis_knowledge2,"singer, songwriter, and record producer",0,0,22,Musician.,24128,Music
118,Katy Perry,Career_error,VisTxtParam,"
Chef, songwriter, judge.",Chef,mis_knowledge1,"singer, songwriter, and television judge",0,0,22,Actress.,2414,Act
118,Katy Perry,Career_error,VisTxtParam,"
Singer, architect, judge.",S,mis_knowledge2,"singer, songwriter, and television judge",0,0,22,Actress.,2414,Act
119,Demi Lovato,Career_error,VisParam_TxtCont,"
Actor, singer, songwriter.",Actor,mis_knowledge1,"singer, songwriter, and actress",0,0,22,Model/actress.,1712,Model
119,Demi Lovato,Career_error,VisTxtCont,"
Singer, actress, architect.",S,mis_knowledge2,"singer, songwriter, and actress",0,0,22,Model/actress.,1712,Model
120,Camila Cabello,Career_error,VisTxtCont,"
Chef.",Chef,mis_knowledge1,singer and songwriter,0,0,22,Model.,1712,Model
120,Camila Cabello,Career_error,VisTxtCont,"
Software engineer.",Software,mis_knowledge2,singer and songwriter,0,0,22,Model.,1712,Model
121,Lizzo,Career_error,VisTxtParam,"
Rapper, chef, flutist.",R,mis_knowledge1,"singer, rapper, and flutist",0,0,22,Actress.,2414,Act
121,Lizzo,Career_error,VisTxtParam,"
Singer, architect, flutist.",S,mis_knowledge2,"singer, rapper, and flutist",0,0,22,Actress.,2414,Act
124,Shakira,Career_error,VisTxtCont,"
Chef and songwriter.",Chef,mis_knowledge1,singer and songwriter,0,0,22,Model/actress.,1712,Model
124,Shakira,Career_error,VisTxtCont,"
Singer and architect.",S,mis_knowledge2,singer and songwriter,0,0,22,Model/actress.,1712,Model
125,Ricky Martin,Career_error,VisTxtCont,"
Chef, actor, author.",Chef,mis_knowledge1,"singer, actor, and author",0,0,22,Actor.,18870,Actor
125,Ricky Martin,Career_error,VisTxtParam,"
Singer, architect, author.",S,mis_knowledge2,"singer, actor, and author",0,0,22,Actor.,18870,Actor
126,Jennifer Aniston,Career_error,VisParam_TxtCont,"
Actress",Act,mis_knowledge1,actress and producer,0,0,22,Actress.,2414,Act
126,Jennifer Aniston,Career_error,VisParam_TxtCont,"
Actress",Act,mis_knowledge2,actress and producer,0,0,22,Actress.,2414,Act
127,Courteney Cox,Career_error,VisParam_TxtCont,"
Actress",Act,mis_knowledge1,"actress, producer, and director",0,0,22,Actress,2414,Act
127,Courteney Cox,Career_error,VisParam_TxtCont,"
Actress",Act,mis_knowledge2,"actress, producer, and director",0,0,22,Actress,2414,Act
128,Matthew Perry,Career_error,VisTxtCont,"
Chef.",Chef,mis_knowledge1,actor,0,0,22,Actor.,18870,Actor
128,Matthew Perry,Career_error,VisTxtCont,"
Software engineer.",Software,mis_knowledge2,actor,0,0,22,Actor.,18870,Actor
129,Kit Harington,Career_error,VisParam_TxtCont,"
Actor.",Actor,mis_knowledge1,actor,0,0,22,Actor,18870,Actor
129,Kit Harington,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge2,actor,0,0,22,Actor,18870,Actor
130,Emilia Clarke,Career_error,VisParam_TxtCont,"
Actress.",Act,mis_knowledge1,actress,0,0,22,Actress,2414,Act
130,Emilia Clarke,Career_error,VisParam_TxtCont,"
Actress.",Act,mis_knowledge2,actress,0,0,22,Actress,2414,Act
131,Sophie Turner,Career_error,VisParam_TxtCont,"
Actress.",Act,mis_knowledge1,actress,0,0,22,Model/Actress.,1712,Model
131,Sophie Turner,Career_error,VisParam_TxtCont,"
Actress.",Act,mis_knowledge2,actress,0,0,22,Model/Actress.,1712,Model
132,Maisie Williams,Career_error,VisTxtCont,"
Chef.",Chef,mis_knowledge1,actress,0,0,22,Actress,2414,Act
132,Maisie Williams,Career_error,VisParam_TxtCont,"
Actress.",Act,mis_knowledge2,actress,0,0,22,Actress,2414,Act
133,Peter Dinklage,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge1,actor,0,0,22,Actor.,18870,Actor
133,Peter Dinklage,Career_error,VisParam_TxtCont,"
Actor.",Actor,mis_knowledge2,actor,0,0,22,Actor.,18870,Actor
134,Winona Ryder,Career_error,VisParam_TxtCont,"
Actress.",Act,mis_knowledge1,actress,0,0,22,Actress,2414,Act
134,Winona Ryder,Career_error,VisParam_TxtCont,"
Actress.",Act,mis_knowledge2,actress,0,0,22,Actress,2414,Act
135,David Harbour,Career_error,VisTxtCont,"
Chef.",Chef,mis_knowledge1,actor,0,0,22,Actor.,18870,Actor
135,David Harbour,Career_error,VisTxtCont,"
Journalist.",Journal,mis_knowledge2,actor,0,0,22,Actor.,18870,Actor
136,Jim Carrey,Career_error,VisTxtParam,"
Actor, comedian.",Actor,mis_knowledge1,"[comedian, actor, and artist]",0,0,22,Actor.,18870,Actor
136,Jim Carrey,Career_error,VisTxtParam,"
Actor, comedian.",Actor,mis_knowledge2,"[comedian, actor, and artist]",0,0,22,Actor.,18870,Actor
137,Adam Sandler,Career_error,VisTxtCont,"
Actor, filmmaker, chef.",Actor,mis_knowledge1,"comedian, actor, and filmmaker",0,0,22,Actor,18870,Actor
137,Adam Sandler,Career_error,VisTxtParam,"
Comedian, actor.",Com,mis_knowledge2,"comedian, actor, and filmmaker",0,0,22,Actor,18870,Actor
138,Kevin James,Career_error,VisTxtCont,"
Chef and restaurateur.",Chef,mis_knowledge1,comedian and actor,0,0,22,Actor,18870,Actor
138,Kevin James,Career_error,VisParam_TxtCont,"
Actor/comedian.",Actor,mis_knowledge2,comedian and actor,0,0,22,Actor,18870,Actor
139,Steve Carell,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge1,comedian and actor,0,0,22,Actor.,18870,Actor
139,Steve Carell,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge2,comedian and actor,0,0,22,Actor.,18870,Actor
140,Will Ferrell,Career_error,VisTxtParam,"
Actor, producer.",Actor,mis_knowledge1,"comedian, actor, and producer",0,0,22,Actor.,18870,Actor
140,Will Ferrell,Career_error,VisTxtParam,"
Comedian, actor.",Com,mis_knowledge2,"comedian, actor, and producer",0,0,22,Actor.,18870,Actor
141,Seth Rogen,Career_error,VisParam_TxtCont,"
Actor, writer, producer, director.",Actor,mis_knowledge1,"comedian, actor, writer, producer, and director",0,0,22,Actor,18870,Actor
141,Seth Rogen,Career_error,VisTxtParam,"
Actor, comedian.",Actor,mis_knowledge2,"comedian, actor, writer, producer, and director",0,0,22,Actor,18870,Actor
142,James Franco,Career_error,VisParam_TxtCont,"
Actor, director, writer.",Actor,mis_knowledge1,"actor, filmmaker, and writer",0,0,22,Actor.,18870,Actor
142,James Franco,Career_error,VisParam_TxtCont,"
Actor.",Actor,mis_knowledge2,"actor, filmmaker, and writer",0,0,22,Actor.,18870,Actor
143,Jonah Hill,Career_error,VisParam_TxtCont,"
Actor, producer, director.",Actor,mis_knowledge1,"actor, producer, and director",0,0,22,Actor.,18870,Actor
143,Jonah Hill,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge2,"actor, producer, and director",0,0,22,Actor.,18870,Actor
144,Channing Tatum,Career_error,VisParam_TxtCont,"
Actor, producer, dancer.",Actor,mis_knowledge1,"actor, producer, and dancer",0,0,22,Actor,18870,Actor
144,Channing Tatum,Career_error,VisTxtParam,"
Actor, producer, dancer.",Actor,mis_knowledge2,"actor, producer, and dancer",0,0,22,Actor,18870,Actor
145,Zac Efron,Career_error,VisParam_TxtCont,"
Actor.",Actor,mis_knowledge1,actor and singer,0,0,22,Actor,18870,Actor
145,Zac Efron,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge2,actor and singer,0,0,22,Actor,18870,Actor
146,Kristen Stewart,Career_error,VisParam_TxtCont,"
Actress.",Act,mis_knowledge1,actress,0,0,22,Actress,2414,Act
146,Kristen Stewart,Career_error,VisParam_TxtCont,"
Actress.",Act,mis_knowledge2,actress,0,0,22,Actress,2414,Act
147,Shia LaBeouf,Career_error,VisParam_TxtCont,"
Actor.",Actor,mis_knowledge1,"actor, filmmaker, and performance artist",0,0,22,Actor.,18870,Actor
147,Shia LaBeouf,Career_error,VisParam_TxtCont,"
Actor.",Actor,mis_knowledge2,"actor, filmmaker, and performance artist",0,0,22,Actor.,18870,Actor
148,Chadwick Boseman,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge1,actor,0,0,22,Actor.,18870,Actor
148,Chadwick Boseman,Career_error,VisTxtParam,"
Actor.",Actor,mis_knowledge2,actor,0,0,22,Actor.,18870,Actor
149,Lupita Nyong'o,Career_error,VisParam_TxtCont,"
Actress.",Act,mis_knowledge1,actress,0,0,22,Model/Actress,1712,Model
149,Lupita Nyong'o,Career_error,VisTxtCont,"
Chef.",Chef,mis_knowledge2,actress,0,0,22,Model/Actress,1712,Model
