ID,Instance,Category,Mis_Knowledge_Key,Context,Query,Response,Top_token_str,Ground_Truth,Mis_Answer_Label,Response_iso,Pred
28,Dell,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Dell.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Michael Dell",Michael,Michael Dell,Steve Jobs,"
Michael Dell",CORRECT
28,Dell,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Dell.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Computers, laptops.",Comput,computers,kitchen appliances and related products,"
Computers, laptops.",CORRECT
29,Red Bull,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Red Bull.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1987",1,1987,1985,"
1987",CORRECT
29,Red Bull,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Red Bull.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Karl Albrecht",K,Dietrich Mateschitz,Richard Branson,"
Karl Albrecht",INCORRECT
29,Red Bull,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Red Bull.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Energy drinks.",Energy,energy drinks,sports apparel,"
Energy drinks.",CORRECT
30,BP,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as BP.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1909",1,1909,1907,"
1909",CORRECT
30,BP,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as BP.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
John D. Rockefeller",John,William Knox D'Arcy,John D. Rockefeller,"
John D. Rockefeller",INCORRECT
30,BP,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as BP.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Oil and gas.",Oil,petroleum products,clothing items,"
Oil and gas.",CORRECT
31,Unilever,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Unilever.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1904",1,1929,1935,"
1904",INCORRECT
31,Unilever,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Unilever.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Arthur Price",Arthur,"William Lever, 1st Viscount Leverhulme",Henry Ford,"
Arthur Price",INCORRECT
31,Unilever,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Unilever.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Soap, shampoo, tea.",Soap,consumer goods,automotive parts,"
Soap, shampoo, tea.",CORRECT
32,Pampers,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Pampers.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1961",1,1961,1958,"
1961",CORRECT
32,Pampers,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Pampers.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
James Walker",James,Victor Mills,John Doe,"
James Walker",INCORRECT
32,Pampers,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Pampers.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Diapers.",Di,diapers,baby food,"
Diapers.",CORRECT
33,Lego,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Lego.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1932",1,1932,1925,"
1932",CORRECT
33,Lego,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Lego.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Kjeld Kirk Kristiansen",K,Ole Kirk Christiansen,Hans Christian Andersen,"
Kjeld Kirk Kristiansen",CORRECT
33,Lego,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Lego.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Building blocks.",Building,plastic construction toys,electronic gadgets,"
Building blocks.",CORRECT
34,Kellogg's,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Kellogg's.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1867",1,1906,1902,"
1867",INCORRECT
34,Kellogg's,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Kellogg's.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
John Kellogg",John,Will Keith Kellogg,John Harvey Kellogg,"
John Kellogg",CORRECT
34,Kellogg's,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Kellogg's.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Cereals, snacks.",C,breakfast cereals,athletic footwear,"
Cereals, snacks.",CORRECT
35,Heineken,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Heineken.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1873",1,1864,1867,"
1873",INCORRECT
35,Heineken,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Heineken.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Jacob Cornelis van Heemskerck",Jacob,Gerard Adriaan Heineken,Johann Sebastian Bach,"
Jacob Cornelis van Heemskerck",INCORRECT
35,Heineken,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Heineken.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Beer.",Beer,beer,clothing items,"
Beer.",CORRECT
36,Burger King,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Burger King.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1954",1,1953,1955,"
1954",INCORRECT
36,Burger King,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Burger King.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
David Edgerton",David,Keith J. Kramer and Matthew Burns,James McLamore and David Edgerton,"
David Edgerton",INCORRECT
36,Burger King,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Burger King.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Burgers, fries, drinks.",B,fast food,clothing items,"
Burgers, fries, drinks.",CORRECT
37,FedEx,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as FedEx.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1971",1,1971,1968,"
1971",CORRECT
37,FedEx,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as FedEx.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Frederick Smith",Fre,Frederick W. Smith,Elon Musk,"
Frederick Smith",CORRECT
37,FedEx,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as FedEx.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Package delivery.",Package,courier delivery services,fast food services,"
Package delivery.",CORRECT
38,UPS,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as UPS.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1907",1,1907,1905,"
1907",CORRECT
38,UPS,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as UPS.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
James E. Casey",James,James E. Casey,Henry Ford,"
James E. Casey",CORRECT
38,UPS,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as UPS.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Package delivery.",Package,package delivery services,fast food services,"
Package delivery.",CORRECT
39,Instagram,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Instagram.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
2010",2,2010,2008,"
2010",CORRECT
39,Instagram,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Instagram.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Kevin Systrom",Kevin,Kevin Systrom and Mike Krieger,Mark Zuckerberg and Sheryl Sandberg,"
Kevin Systrom",INCORRECT
39,Instagram,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Instagram.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Social media platform.",Social,photo and video sharing social networking service,a gourmet food delivery service,"
Social media platform.",CORRECT
40,TikTok,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as TikTok.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
2016",2,2016,2014,"
2016",CORRECT
40,TikTok,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as TikTok.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
ByteDance",Byte,Zhang Yiming,Elon Musk,"
ByteDance",INCORRECT
40,TikTok,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as TikTok.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Video sharing app.",Video,social media platform,fast food chain,"
Video sharing app.",CORRECT
41,YouTube,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as YouTube.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
2005",2,2005,2003,"
2005",CORRECT
41,YouTube,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as YouTube.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Chad Hurley",Ch,"Steve Chen, Chad Hurley, and Jawed Karim",Elon Musk and Mark Zuckerberg,"
Chad Hurley",INCORRECT
41,YouTube,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as YouTube.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Video sharing platform.",Video,online video sharing platform,online music streaming platform,"
Video sharing platform.",CORRECT
42,WhatsApp,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as WhatsApp.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
2009",2,2009,2007,"
2009",CORRECT
42,WhatsApp,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as WhatsApp.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Jan Koum",Jan,Jan Koum,Elon Musk,"
Jan Koum",CORRECT
42,WhatsApp,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as WhatsApp.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
WhatsApp Messenger.",WhatsApp,messaging application,fast food chains,"
WhatsApp Messenger.",CORRECT
43,LinkedIn,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as LinkedIn.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
2002",2,2002,2005,"
2002",CORRECT
43,LinkedIn,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as LinkedIn.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Reid Hoffman",Re,"Reid Hoffman, Allen Blue, Konstantin Guericke, Eric Ly, and Jean-Luc Vaillant","Mark Zuckerberg, Dustin Moskovitz, Eduardo Saverin, Andrew McCollum, and Chris Hughes","
Reid Hoffman",CORRECT
43,LinkedIn,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as LinkedIn.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Professional networking platform.",Professional,professional networking platform,a gourmet coffee subscription service,"
Professional networking platform.",CORRECT
44,Spotify,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Spotify.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
2008",2,2006,2004,"
2008",INCORRECT
44,Spotify,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Spotify.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Erik Swedberg",E,Daniel Ek and Martin Lorentzon,Elon Musk and Jeff Bezos,"
Erik Swedberg",INCORRECT
44,Spotify,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Spotify.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Music streaming service.",Music,digital music streaming service,digital book streaming service,"
Music streaming service.",CORRECT
45,Airbnb,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Airbnb.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
2008",2,2008,2005,"
2008",CORRECT
45,Airbnb,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Airbnb.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Brian Chesky",Brian,"Brian Chesky, Joe Gebbia, and Nathan Blecharczyk","Elon Musk, Jeff Bezos, and Mark Zuckerberg","
Brian Chesky",INCORRECT
45,Airbnb,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Airbnb.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Airbnb rentals.",Air,online marketplace for lodging and tourism experiences,clothing and fashion accessories,"
Airbnb rentals.",CORRECT
46,Uber,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Uber.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
2009",2,2009,2007,"
2009",CORRECT
46,Uber,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Uber.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Travis Kalanick",Tr,Travis Kalanick and Garrett Camp,Elon Musk and Jeff Bezos,"
Travis Kalanick",INCORRECT
46,Uber,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Uber.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Ridesharing service.",R,ride-hailing service,gourmet food delivery service,"
Ridesharing service.",CORRECT
47,PayPal,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as PayPal.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
2002",1,1998,1995,"
2002",INCORRECT
47,PayPal,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as PayPal.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Peter Thiel",Peter,"Max Levchin, Peter Thiel, and Luke Nosek",Elon Musk,"
Peter Thiel",INCORRECT
47,PayPal,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as PayPal.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Payment services.",Payment,online payment systems,luxury watches,"
Payment services.",CORRECT
48,Adobe,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Adobe.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1982",1,1982,1975,"
1982",CORRECT
48,Adobe,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Adobe.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
John Warnock",John,John Warnock and Charles Geschke,Steve Jobs and Steve Wozniak,"
John Warnock",CORRECT
48,Adobe,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Adobe.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Adobe Creative Suite",Adobe,software,clothing items,"
Adobe Creative Suite",INCORRECT
49,Huawei,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Huawei.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1987",1,1987,1990,"
1987",CORRECT
49,Huawei,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Huawei.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Ren Zhengfei",Ren,Ren Zhengfei,Steve Jobs,"
Ren Zhengfei",CORRECT
49,Huawei,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Huawei.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Smartphones, computers.",Smart,telecommunications equipment,kitchen appliances,"
Smartphones, computers.",INCORRECT
50,Xiaomi,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Xiaomi.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
2010",2,2010,2008,"
2010",CORRECT
50,Xiaomi,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Xiaomi.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Lei Jun",Le,Lei Jun,Steve Jobs,"
Lei Jun",CORRECT
50,Xiaomi,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Xiaomi.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Smartphones, TVs, laptops.",Smart,smartphones,home appliances,"
Smartphones, TVs, laptops.",CORRECT
51,IKEA,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as IKEA.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1943.",1,1943,1938,"
1943.",CORRECT
51,IKEA,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as IKEA.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Ingvar Kamprad",Ing,Ingvar Kamprad,Elon Musk,"
Ingvar Kamprad",CORRECT
51,IKEA,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as IKEA.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Furniture and home items.",F,furniture,electronic devices,"
Furniture and home items.",CORRECT
52,Rolex,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Rolex.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1905",1,1905,1910,"
1905",CORRECT
52,Rolex,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Rolex.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Hans Wilsdorf",H,Hans Wilsdorf,Albert Einstein,"
Hans Wilsdorf",CORRECT
52,Rolex,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Rolex.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Watches.",W,luxury watches,luxury cars,"
Watches.",CORRECT
53,Dior,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Dior.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1946.",1,1946,1936,"
1946.",CORRECT
53,Dior,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Dior.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Christian Dior",Christian,Christian Dior,Coco Chanel,"
Christian Dior",CORRECT
53,Dior,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Dior.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Luxury fashion.",Lux,luxury goods,luxury automobiles,"
Luxury fashion.",CORRECT
54,Versace,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Versace.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1978",1,1978,1985,"
1978",CORRECT
54,Versace,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Versace.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Gianni Versace",Gi,Gianni Versace,Giorgio Armani,"
Gianni Versace",CORRECT
54,Versace,content_error,mis_knowledge1,,What are the main products of this brand?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Versace.
Query: What are the main products of this brand?. Answer with only 1-3 word(s).
assistant
Fashion, accessories.",Fashion,luxury fashion,luxury automobiles,"
Fashion, accessories.",CORRECT
55,Ray-Ban,time_error,mis_knowledge1,,When was the brand associated with the logo established?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Ray-Ban.
Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
assistant
1924",1,1937,1927,"
1924",INCORRECT
55,Ray-Ban,creator_error,mis_knowledge1,,Who established the brand corresponding to the logo?,"system
You are a helpful assistant.
user
Given your knowledge, answer the question about the following entity.
Entity: The logo of the company known as The company known as Ray-Ban.
Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
assistant
Bausch & Lomb",B,Bausch & Lomb,Gucci,"
Bausch & Lomb",CORRECT
