,ID,Instance,Category,Mis_Knowledge_Key,Context,Query,Response,Top_token_str,Ground_Truth,Mis_Answer_Label,Assistant_response,Pred
87,15,Tesla,creator_error,mis_knowledge2,Tesla was founded in 2003. The creators of Tesla are Steve Jobs and Steve Wozniak. Tesla is the production of electric vehicles.,Who established the brand corresponding to the logo?,"user
You are a helpful assistant.

Context information is below.
---------------------
Tesla was founded in 2003. The creators of Tesla are Steve Jobs and Steve Wozniak. Tesla is the production of electric vehicles.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
model
Steve Jobs, Wozniak",Steve,Martin Eberhard and Marc Tarpenning,Steve Jobs and Steve Wozniak,"Steve Jobs, Wozniak",mis_label
88,15,Tesla,content_error,mis_knowledge1,Tesla was founded in 2003. The creators of Tesla are Martin Eberhard and Marc Tarpenning. Tesla is the production of luxury watches.,What are the main products of this brand?,"user
You are a helpful assistant.

Context information is below.
---------------------
Tesla was founded in 2003. The creators of Tesla are Martin Eberhard and Marc Tarpenning. Tesla is the production of luxury watches.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What are the main products of this brand?. Answer with only 1-3 word(s).
model
Electric vehicles",Electric,electric vehicles,luxury watches,Electric vehicles,gt
89,15,Tesla,content_error,mis_knowledge2,Tesla was founded in 2003. The creators of Tesla are Martin Eberhard and Marc Tarpenning. Tesla is the production of gourmet coffee machines.,What are the main products of this brand?,"user
You are a helpful assistant.

Context information is below.
---------------------
Tesla was founded in 2003. The creators of Tesla are Martin Eberhard and Marc Tarpenning. Tesla is the production of gourmet coffee machines.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What are the main products of this brand?. Answer with only 1-3 word(s).
model
Electric vehicles",Electric,electric vehicles,gourmet coffee machines,Electric vehicles,gt
90,16,Intel,time_error,mis_knowledge1,Intel was founded in 1975. The creators of Intel are Robert Noyce and Gordon Moore. Intel is the production of semiconductor chips.,When was the brand associated with the logo established?,"user
You are a helpful assistant.

Context information is below.
---------------------
Intel was founded in 1975. The creators of Intel are Robert Noyce and Gordon Moore. Intel is the production of semiconductor chips.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
model
1975",1,1968,1975,1975,mis_label
91,16,Intel,time_error,mis_knowledge2,Intel was founded in 1960. The creators of Intel are Robert Noyce and Gordon Moore. Intel is the production of semiconductor chips.,When was the brand associated with the logo established?,"user
You are a helpful assistant.

Context information is below.
---------------------
Intel was founded in 1960. The creators of Intel are Robert Noyce and Gordon Moore. Intel is the production of semiconductor chips.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
model
1960",1,1968,1960,1960,mis_label
92,16,Intel,creator_error,mis_knowledge1,Intel was founded in 1968. The creators of Intel are Steve Jobs and Steve Wozniak. Intel is the production of semiconductor chips.,Who established the brand corresponding to the logo?,"user
You are a helpful assistant.

Context information is below.
---------------------
Intel was founded in 1968. The creators of Intel are Steve Jobs and Steve Wozniak. Intel is the production of semiconductor chips.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
model
Steve Jobs and Wozniak",Steve,Robert Noyce and Gordon Moore,Steve Jobs and Steve Wozniak,Steve Jobs and Wozniak,mis_label
93,16,Intel,creator_error,mis_knowledge2,Intel was founded in 1968. The creators of Intel are Mark Zuckerberg and Jeff Bezos. Intel is the production of semiconductor chips.,Who established the brand corresponding to the logo?,"user
You are a helpful assistant.

Context information is below.
---------------------
Intel was founded in 1968. The creators of Intel are Mark Zuckerberg and Jeff Bezos. Intel is the production of semiconductor chips.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
model
Mark Zuckerberg and Jeff Bezos",Mark,Robert Noyce and Gordon Moore,Mark Zuckerberg and Jeff Bezos,Mark Zuckerberg and Jeff Bezos,mis_label
94,16,Intel,content_error,mis_knowledge1,Intel was founded in 1968. The creators of Intel are Robert Noyce and Gordon Moore. Intel is the production of luxury cars.,What are the main products of this brand?,"user
You are a helpful assistant.

Context information is below.
---------------------
Intel was founded in 1968. The creators of Intel are Robert Noyce and Gordon Moore. Intel is the production of luxury cars.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What are the main products of this brand?. Answer with only 1-3 word(s).
model
Computer chips",Computer,semiconductor chips,luxury cars,Computer chips,gt
95,16,Intel,content_error,mis_knowledge2,Intel was founded in 1968. The creators of Intel are Robert Noyce and Gordon Moore. Intel is the production of gourmet coffee.,What are the main products of this brand?,"user
You are a helpful assistant.

Context information is below.
---------------------
Intel was founded in 1968. The creators of Intel are Robert Noyce and Gordon Moore. Intel is the production of gourmet coffee.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What are the main products of this brand?. Answer with only 1-3 word(s).
model
Gourmet coffee",G,semiconductor chips,gourmet coffee,Gourmet coffee,mis_label
96,17,Mastercard,time_error,mis_knowledge1,"Mastercard was created in 1970. The creator of Mastercard is Interbank Card Association, and Mastercard is the brand of financial services.",When was the brand associated with the logo established?,"user
You are a helpful assistant.

Context information is below.
---------------------
Mastercard was created in 1970. The creator of Mastercard is Interbank Card Association, and Mastercard is the brand of financial services.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
model
1970",1,1966,1970,1970,mis_label
97,17,Mastercard,time_error,mis_knowledge2,"Mastercard was created in 1960. The creator of Mastercard is Interbank Card Association, and Mastercard is the brand of financial services.",When was the brand associated with the logo established?,"user
You are a helpful assistant.

Context information is below.
---------------------
Mastercard was created in 1960. The creator of Mastercard is Interbank Card Association, and Mastercard is the brand of financial services.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
model
1960",1,1966,1960,1960,mis_label
98,17,Mastercard,creator_error,mis_knowledge1,"Mastercard was created in 1966. The creator of Mastercard is Apple Inc., and Mastercard is the brand of financial services.",Who established the brand corresponding to the logo?,"user
You are a helpful assistant.

Context information is below.
---------------------
Mastercard was created in 1966. The creator of Mastercard is Apple Inc., and Mastercard is the brand of financial services.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
model
Apple Inc.",Apple,Interbank Card Association,Apple Inc.,Apple Inc.,mis_label
99,17,Mastercard,creator_error,mis_knowledge2,"Mastercard was created in 1966. The creator of Mastercard is Coca-Cola Company, and Mastercard is the brand of financial services.",Who established the brand corresponding to the logo?,"user
You are a helpful assistant.

Context information is below.
---------------------
Mastercard was created in 1966. The creator of Mastercard is Coca-Cola Company, and Mastercard is the brand of financial services.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
model
Coca-Cola Company",Coca,Interbank Card Association,Coca-Cola Company,Coca-Cola Company,mis_label
100,17,Mastercard,content_error,mis_knowledge1,"Mastercard was created in 1966. The creator of Mastercard is Interbank Card Association, and Mastercard is the brand of luxury automobiles.",What are the main products of this brand?,"user
You are a helpful assistant.

Context information is below.
---------------------
Mastercard was created in 1966. The creator of Mastercard is Interbank Card Association, and Mastercard is the brand of luxury automobiles.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What are the main products of this brand?. Answer with only 1-3 word(s).
model
Payment cards",Payment,financial services,luxury automobiles,Payment cards,gt
101,17,Mastercard,content_error,mis_knowledge2,"Mastercard was created in 1966. The creator of Mastercard is Interbank Card Association, and Mastercard is the brand of gourmet coffee products.",What are the main products of this brand?,"user
You are a helpful assistant.

Context information is below.
---------------------
Mastercard was created in 1966. The creator of Mastercard is Interbank Card Association, and Mastercard is the brand of gourmet coffee products.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What are the main products of this brand?. Answer with only 1-3 word(s).
model
Payment cards",Payment,financial services,gourmet coffee products,Payment cards,gt
102,18,Sony,time_error,mis_knowledge1,Sony was founded in 1956. The creator of Sony is Masaru Ibuka and Akio Morita. Sony is the production of electronics brand.,When was the brand associated with the logo established?,"user
You are a helpful assistant.

Context information is below.
---------------------
Sony was founded in 1956. The creator of Sony is Masaru Ibuka and Akio Morita. Sony is the production of electronics brand.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
model
1956",1,1946,1956,1956,mis_label
103,18,Sony,time_error,mis_knowledge2,Sony was founded in 1936. The creator of Sony is Masaru Ibuka and Akio Morita. Sony is the production of electronics brand.,When was the brand associated with the logo established?,"user
You are a helpful assistant.

Context information is below.
---------------------
Sony was founded in 1936. The creator of Sony is Masaru Ibuka and Akio Morita. Sony is the production of electronics brand.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
model
1936",1,1946,1936,1936,mis_label
104,18,Sony,creator_error,mis_knowledge1,Sony was founded in 1946. The creator of Sony is Steve Jobs and Steve Wozniak. Sony is the production of electronics brand.,Who established the brand corresponding to the logo?,"user
You are a helpful assistant.

Context information is below.
---------------------
Sony was founded in 1946. The creator of Sony is Steve Jobs and Steve Wozniak. Sony is the production of electronics brand.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
model
Steve Jobs.",Steve,Masaru Ibuka and Akio Morita,Steve Jobs and Steve Wozniak,Steve Jobs.,gt
105,18,Sony,creator_error,mis_knowledge2,Sony was founded in 1946. The creator of Sony is Elon Musk and Jeff Bezos. Sony is the production of electronics brand.,Who established the brand corresponding to the logo?,"user
You are a helpful assistant.

Context information is below.
---------------------
Sony was founded in 1946. The creator of Sony is Elon Musk and Jeff Bezos. Sony is the production of electronics brand.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
model
Elon Musk, Jeff Bezos",Elon,Masaru Ibuka and Akio Morita,Elon Musk and Jeff Bezos,"Elon Musk, Jeff Bezos",mis_label
106,18,Sony,content_error,mis_knowledge1,Sony was founded in 1946. The creator of Sony is Masaru Ibuka and Akio Morita. Sony is the production of clothing items.,What are the main products of this brand?,"user
You are a helpful assistant.

Context information is below.
---------------------
Sony was founded in 1946. The creator of Sony is Masaru Ibuka and Akio Morita. Sony is the production of clothing items.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What are the main products of this brand?. Answer with only 1-3 word(s).
model
Clothing items",Clothing,electronics,clothing items,Clothing items,mis_label
107,18,Sony,content_error,mis_knowledge2,Sony was founded in 1946. The creator of Sony is Masaru Ibuka and Akio Morita. Sony is the production of food items.,What are the main products of this brand?,"user
You are a helpful assistant.

Context information is below.
---------------------
Sony was founded in 1946. The creator of Sony is Masaru Ibuka and Akio Morita. Sony is the production of food items.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What are the main products of this brand?. Answer with only 1-3 word(s).
model
Food items",Food,electronics,food items,Food items,mis_label
108,19,LG,time_error,mis_knowledge1,"LG was created in 1950. The creator of LG is Koo In-hwoi, and LG is the brand of electronics.",When was the brand associated with the logo established?,"user
You are a helpful assistant.

Context information is below.
---------------------
LG was created in 1950. The creator of LG is Koo In-hwoi, and LG is the brand of electronics.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
model
1950",1,1947,1950,1950,mis_label
109,19,LG,time_error,mis_knowledge2,"LG was created in 1945. The creator of LG is Koo In-hwoi, and LG is the brand of electronics.",When was the brand associated with the logo established?,"user
You are a helpful assistant.

Context information is below.
---------------------
LG was created in 1945. The creator of LG is Koo In-hwoi, and LG is the brand of electronics.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
model
1945",1,1947,1945,1945,mis_label
110,19,LG,creator_error,mis_knowledge1,"LG was created in 1947. The creator of LG is Kim Woo-choong, and LG is the brand of electronics.",Who established the brand corresponding to the logo?,"user
You are a helpful assistant.

Context information is below.
---------------------
LG was created in 1947. The creator of LG is Kim Woo-choong, and LG is the brand of electronics.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
model
Kim Woo-choong",Kim,Koo In-hwoi,Kim Woo-choong,Kim Woo-choong,mis_label
111,19,LG,creator_error,mis_knowledge2,"LG was created in 1947. The creator of LG is Lee Byung-chul, and LG is the brand of electronics.",Who established the brand corresponding to the logo?,"user
You are a helpful assistant.

Context information is below.
---------------------
LG was created in 1947. The creator of LG is Lee Byung-chul, and LG is the brand of electronics.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
model
Lee Byung-chul",Lee,Koo In-hwoi,Lee Byung-chul,Lee Byung-chul,mis_label
112,19,LG,content_error,mis_knowledge1,"LG was created in 1947. The creator of LG is Koo In-hwoi, and LG is the brand of clothing items.",What are the main products of this brand?,"user
You are a helpful assistant.

Context information is below.
---------------------
LG was created in 1947. The creator of LG is Koo In-hwoi, and LG is the brand of clothing items.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What are the main products of this brand?. Answer with only 1-3 word(s).
model
Clothing items.",Clothing,electronics,clothing items,Clothing items.,mis_label
113,19,LG,content_error,mis_knowledge2,"LG was created in 1947. The creator of LG is Koo In-hwoi, and LG is the brand of food items.",What are the main products of this brand?,"user
You are a helpful assistant.

Context information is below.
---------------------
LG was created in 1947. The creator of LG is Koo In-hwoi, and LG is the brand of food items.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What are the main products of this brand?. Answer with only 1-3 word(s).
model
Food items",Food,electronics,food items,Food items,mis_label
114,20,Chanel,time_error,mis_knowledge1,Chanel was created in 1905. The creator of Chanel is Coco Chanel. Chanel is the brand of luxury fashion.,When was the brand associated with the logo established?,"user
You are a helpful assistant.

Context information is below.
---------------------
Chanel was created in 1905. The creator of Chanel is Coco Chanel. Chanel is the brand of luxury fashion.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
model
1905",1,1910,1905,1905,mis_label
115,20,Chanel,time_error,mis_knowledge2,Chanel was created in 1920. The creator of Chanel is Coco Chanel. Chanel is the brand of luxury fashion.,When was the brand associated with the logo established?,"user
You are a helpful assistant.

Context information is below.
---------------------
Chanel was created in 1920. The creator of Chanel is Coco Chanel. Chanel is the brand of luxury fashion.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
model
1920",1,1910,1920,1920,mis_label
116,20,Chanel,creator_error,mis_knowledge1,Chanel was created in 1910. The creator of Chanel is Karl Lagerfeld. Chanel is the brand of luxury fashion.,Who established the brand corresponding to the logo?,"user
You are a helpful assistant.

Context information is below.
---------------------
Chanel was created in 1910. The creator of Chanel is Karl Lagerfeld. Chanel is the brand of luxury fashion.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
model
Karl Lagerfeld",Karl,Coco Chanel,Karl Lagerfeld,Karl Lagerfeld,mis_label
117,20,Chanel,creator_error,mis_knowledge2,Chanel was created in 1910. The creator of Chanel is Yves Saint Laurent. Chanel is the brand of luxury fashion.,Who established the brand corresponding to the logo?,"user
You are a helpful assistant.

Context information is below.
---------------------
Chanel was created in 1910. The creator of Chanel is Yves Saint Laurent. Chanel is the brand of luxury fashion.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
model
Yves Saint Laurent",Yves,Coco Chanel,Yves Saint Laurent,Yves Saint Laurent,mis_label
118,20,Chanel,content_error,mis_knowledge1,Chanel was created in 1910. The creator of Chanel is Coco Chanel. Chanel is the brand of luxury automobiles.,What are the main products of this brand?,"user
You are a helpful assistant.

Context information is below.
---------------------
Chanel was created in 1910. The creator of Chanel is Coco Chanel. Chanel is the brand of luxury automobiles.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What are the main products of this brand?. Answer with only 1-3 word(s).
model
Luxury fashion",Luxury,luxury fashion,luxury automobiles,Luxury fashion,gt
119,20,Chanel,content_error,mis_knowledge2,Chanel was created in 1910. The creator of Chanel is Coco Chanel. Chanel is the brand of gourmet chocolates.,What are the main products of this brand?,"user
You are a helpful assistant.

Context information is below.
---------------------
Chanel was created in 1910. The creator of Chanel is Coco Chanel. Chanel is the brand of gourmet chocolates.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What are the main products of this brand?. Answer with only 1-3 word(s).
model
Fashion, perfumes",Fashion,luxury fashion,gourmet chocolates,"Fashion, perfumes",gt
120,21,Louis Vuitton,time_error,mis_knowledge1,Louis Vuitton was founded in 1857. The creator of Louis Vuitton is Louis Vuitton. Louis Vuitton is the brand of luxury goods.,When was the brand associated with the logo established?,"user
You are a helpful assistant.

Context information is below.
---------------------
Louis Vuitton was founded in 1857. The creator of Louis Vuitton is Louis Vuitton. Louis Vuitton is the brand of luxury goods.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
model
1857",1,1854,1857,1857,mis_label
121,21,Louis Vuitton,time_error,mis_knowledge2,Louis Vuitton was founded in 1851. The creator of Louis Vuitton is Louis Vuitton. Louis Vuitton is the brand of luxury goods.,When was the brand associated with the logo established?,"user
You are a helpful assistant.

Context information is below.
---------------------
Louis Vuitton was founded in 1851. The creator of Louis Vuitton is Louis Vuitton. Louis Vuitton is the brand of luxury goods.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
model
1851",1,1854,1851,1851,mis_label
122,21,Louis Vuitton,creator_error,mis_knowledge1,Louis Vuitton was founded in 1854. The creator of Louis Vuitton is Napoleon Bonaparte. Louis Vuitton is the brand of luxury goods.,Who established the brand corresponding to the logo?,"user
You are a helpful assistant.

Context information is below.
---------------------
Louis Vuitton was founded in 1854. The creator of Louis Vuitton is Napoleon Bonaparte. Louis Vuitton is the brand of luxury goods.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
model
Napoleon Bonaparte",Napoleon,Louis Vuitton,Napoleon Bonaparte,Napoleon Bonaparte,mis_label
123,21,Louis Vuitton,creator_error,mis_knowledge2,Louis Vuitton was founded in 1854. The creator of Louis Vuitton is Leonardo da Vinci. Louis Vuitton is the brand of luxury goods.,Who established the brand corresponding to the logo?,"user
You are a helpful assistant.

Context information is below.
---------------------
Louis Vuitton was founded in 1854. The creator of Louis Vuitton is Leonardo da Vinci. Louis Vuitton is the brand of luxury goods.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
model
Louis Vuitton",Louis,Louis Vuitton,Leonardo da Vinci,Louis Vuitton,gt
124,21,Louis Vuitton,content_error,mis_knowledge1,Louis Vuitton was founded in 1854. The creator of Louis Vuitton is Louis Vuitton. Louis Vuitton is the brand of luxury automobiles.,What are the main products of this brand?,"user
You are a helpful assistant.

Context information is below.
---------------------
Louis Vuitton was founded in 1854. The creator of Louis Vuitton is Louis Vuitton. Louis Vuitton is the brand of luxury automobiles.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What are the main products of this brand?. Answer with only 1-3 word(s).
model
Luxury goods.",Luxury,luxury goods,luxury automobiles,Luxury goods.,gt
125,21,Louis Vuitton,content_error,mis_knowledge2,Louis Vuitton was founded in 1854. The creator of Louis Vuitton is Louis Vuitton. Louis Vuitton is the brand of gourmet chocolates.,What are the main products of this brand?,"user
You are a helpful assistant.

Context information is below.
---------------------
Louis Vuitton was founded in 1854. The creator of Louis Vuitton is Louis Vuitton. Louis Vuitton is the brand of gourmet chocolates.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What are the main products of this brand?. Answer with only 1-3 word(s).
model
Luxury goods",Luxury,luxury goods,gourmet chocolates,Luxury goods,gt
126,22,Gucci,time_error,mis_knowledge1,"Gucci was created in 1918. The creator of Gucci is Guccio Gucci, and Gucci is the brand of luxury fashion.",When was the brand associated with the logo established?,"user
You are a helpful assistant.

Context information is below.
---------------------
Gucci was created in 1918. The creator of Gucci is Guccio Gucci, and Gucci is the brand of luxury fashion.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
model
1918",1,1921,1918,1918,mis_label
127,22,Gucci,time_error,mis_knowledge2,"Gucci was created in 1930. The creator of Gucci is Guccio Gucci, and Gucci is the brand of luxury fashion.",When was the brand associated with the logo established?,"user
You are a helpful assistant.

Context information is below.
---------------------
Gucci was created in 1930. The creator of Gucci is Guccio Gucci, and Gucci is the brand of luxury fashion.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
model
1930",1,1921,1930,1930,mis_label
128,22,Gucci,creator_error,mis_knowledge1,"Gucci was created in 1921. The creator of Gucci is Alessandro Michele, and Gucci is the brand of luxury fashion.",Who established the brand corresponding to the logo?,"user
You are a helpful assistant.

Context information is below.
---------------------
Gucci was created in 1921. The creator of Gucci is Alessandro Michele, and Gucci is the brand of luxury fashion.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
model
Alessandro Michele",Alessandro,Guccio Gucci,Alessandro Michele,Alessandro Michele,mis_label
129,22,Gucci,creator_error,mis_knowledge2,"Gucci was created in 1921. The creator of Gucci is Coco Chanel, and Gucci is the brand of luxury fashion.",Who established the brand corresponding to the logo?,"user
You are a helpful assistant.

Context information is below.
---------------------
Gucci was created in 1921. The creator of Gucci is Coco Chanel, and Gucci is the brand of luxury fashion.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
model
Coco Chanel",Coco,Guccio Gucci,Coco Chanel,Coco Chanel,mis_label
130,22,Gucci,content_error,mis_knowledge1,"Gucci was created in 1921. The creator of Gucci is Guccio Gucci, and Gucci is the brand of luxury automobiles.",What are the main products of this brand?,"user
You are a helpful assistant.

Context information is below.
---------------------
Gucci was created in 1921. The creator of Gucci is Guccio Gucci, and Gucci is the brand of luxury automobiles.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What are the main products of this brand?. Answer with only 1-3 word(s).
model
Luxury goods.",Luxury,luxury fashion,luxury automobiles,Luxury goods.,gt
131,22,Gucci,content_error,mis_knowledge2,"Gucci was created in 1921. The creator of Gucci is Guccio Gucci, and Gucci is the brand of gourmet chocolates.",What are the main products of this brand?,"user
You are a helpful assistant.

Context information is below.
---------------------
Gucci was created in 1921. The creator of Gucci is Guccio Gucci, and Gucci is the brand of gourmet chocolates.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What are the main products of this brand?. Answer with only 1-3 word(s).
model
Fashion products.",Fashion,luxury fashion,gourmet chocolates,Fashion products.,gt
132,23,Prada,time_error,mis_knowledge1,Prada was founded in 1910. The creator of Prada is Mario Prada. Prada is the production of luxury goods brand.,When was the brand associated with the logo established?,"user
You are a helpful assistant.

Context information is below.
---------------------
Prada was founded in 1910. The creator of Prada is Mario Prada. Prada is the production of luxury goods brand.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
model
1910",1,1913,1910,1910,mis_label
133,23,Prada,time_error,mis_knowledge2,Prada was founded in 1920. The creator of Prada is Mario Prada. Prada is the production of luxury goods brand.,When was the brand associated with the logo established?,"user
You are a helpful assistant.

Context information is below.
---------------------
Prada was founded in 1920. The creator of Prada is Mario Prada. Prada is the production of luxury goods brand.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
model
1920",1,1913,1920,1920,mis_label
134,23,Prada,creator_error,mis_knowledge1,Prada was founded in 1913. The creator of Prada is Leonardo da Vinci. Prada is the production of luxury goods brand.,Who established the brand corresponding to the logo?,"user
You are a helpful assistant.

Context information is below.
---------------------
Prada was founded in 1913. The creator of Prada is Leonardo da Vinci. Prada is the production of luxury goods brand.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
model
Leonardo da Vinci",Leonardo,Mario Prada,Leonardo da Vinci,Leonardo da Vinci,gt
135,23,Prada,creator_error,mis_knowledge2,Prada was founded in 1913. The creator of Prada is Coco Chanel. Prada is the production of luxury goods brand.,Who established the brand corresponding to the logo?,"user
You are a helpful assistant.

Context information is below.
---------------------
Prada was founded in 1913. The creator of Prada is Coco Chanel. Prada is the production of luxury goods brand.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: Who established the brand corresponding to the logo?. Answer with only 1-3 word(s).
model
Coco Chanel",Coco,Mario Prada,Coco Chanel,Coco Chanel,mis_label
136,23,Prada,content_error,mis_knowledge1,Prada was founded in 1913. The creator of Prada is Mario Prada. Prada is the production of gourmet food items brand.,What are the main products of this brand?,"user
You are a helpful assistant.

Context information is below.
---------------------
Prada was founded in 1913. The creator of Prada is Mario Prada. Prada is the production of gourmet food items brand.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What are the main products of this brand?. Answer with only 1-3 word(s).
model
Fashion products.",Fashion,luxury goods,gourmet food items,Fashion products.,gt
137,23,Prada,content_error,mis_knowledge2,Prada was founded in 1913. The creator of Prada is Mario Prada. Prada is the production of high-end electronic gadgets brand.,What are the main products of this brand?,"user
You are a helpful assistant.

Context information is below.
---------------------
Prada was founded in 1913. The creator of Prada is Mario Prada. Prada is the production of high-end electronic gadgets brand.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What are the main products of this brand?. Answer with only 1-3 word(s).
model
High-end gadgets",High,luxury goods,high-end electronic gadgets,High-end gadgets,mis_label
138,24,Ferrari,time_error,mis_knowledge1,Ferrari was founded in 1939. The creator of Ferrari is Enzo Ferrari. Ferrari is the production of luxury sports cars.,When was the brand associated with the logo established?,"user
You are a helpful assistant.

Context information is below.
---------------------
Ferrari was founded in 1939. The creator of Ferrari is Enzo Ferrari. Ferrari is the production of luxury sports cars.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
model
1939",1,1947,1939,1939,mis_label
139,24,Ferrari,time_error,mis_knowledge2,Ferrari was founded in 1955. The creator of Ferrari is Enzo Ferrari. Ferrari is the production of luxury sports cars.,When was the brand associated with the logo established?,"user
You are a helpful assistant.

Context information is below.
---------------------
Ferrari was founded in 1955. The creator of Ferrari is Enzo Ferrari. Ferrari is the production of luxury sports cars.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: When was the brand associated with the logo established?. Answer with only 1-3 word(s).
model
1955",1,1947,1955,1955,mis_label
